Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Referee,Season,Last5AwayOver2.5Perc,Last5HomeOver2.5Perc,HST,AST,AwayOver2.5Perc,HomeOver2.5Perc,AvgLast5AwayGoalsConceded,AvgLast5HomeGoalsConceded,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsScored,MaxC>2.5,AvgAwayGoalsConceded,HS,AvgCAHH,MaxC<2.5,AvgAwayGoalsScored,B365AHA,AvgHomeGoalsConceded,AS,Over2.5
2023-09-02,E0,15:00,Burnley,Tottenham,A,A,D England,2023/2024,66.67,100.0,4,10,73.68,57.89,1.33,3.67,1.0,3.0,1.73,1.79,16,1.88,2.29,1.89,1.9,2.26,20,1
2023-09-24,E0,14:00,Arsenal,Tottenham,D,D,R Jones,2023/2024,75.0,100.0,6,5,73.68,73.68,1.5,1.5,2.25,2.75,1.59,1.79,13,2.05,2.67,1.89,2.03,0.84,13,1
2023-10-07,E0,12:30,Luton,Tottenham,A,D,J Brooks,2023/2024,60.0,50.0,2,4,73.68,68.42,1.2,1.5,0.75,2.4,1.53,1.79,12,1.93,2.83,1.89,2.02,1.95,15,0
2023-10-27,E0,20:00,Crystal Palace,Tottenham,A,D,A Madley,2023/2024,60.0,40.0,3,1,73.68,63.16,1.0,1.0,0.8,2.4,2.0,1.79,13,1.84,2.04,1.89,2.04,1.37,10,1
2023-11-11,E0,12:30,Wolves,Tottenham,H,A,T Robinson,2023/2024,80.0,80.0,4,2,73.68,63.16,1.4,1.6,1.6,2.2,1.97,1.79,17,1.88,2.36,1.89,1.96,1.58,6,1
2023-12-03,E0,16:30,Man City,Tottenham,D,H,S Hooper,2023/2024,80.0,60.0,4,4,73.68,57.89,1.6,1.2,2.8,1.8,1.35,1.79,18,2.06,3.65,1.89,1.94,0.84,8,1
2023-12-15,E0,20:00,Nott'm Forest,Tottenham,A,A,J Gillett,2023/2024,60.0,40.0,1,6,73.68,52.63,1.2,1.6,1.2,1.8,1.76,1.79,15,2.06,2.4,1.89,1.99,1.58,12,0
2023-12-28,E0,19:30,Brighton,Tottenham,H,H,J Gillett,2023/2024,80.0,40.0,9,3,73.68,57.89,2.0,1.2,1.8,2.0,1.48,1.79,15,1.88,2.96,1.89,1.95,1.42,19,1
2024-01-14,E0,16:30,Man United,Tottenham,D,H,J Brooks,2023/2024,80.0,80.0,2,6,73.68,68.42,2.2,1.6,1.6,2.0,1.51,1.79,9,2.04,2.97,1.89,1.95,1.47,16,1
2024-02-03,E0,12:30,Everton,Tottenham,D,A,M Oliver,2023/2024,80.0,60.0,5,6,73.68,36.84,2.2,1.0,1.6,2.2,1.7,1.79,14,1.92,2.38,1.89,2.04,0.95,9,1
2024-03-10,E0,13:00,Aston Villa,Tottenham,A,D,C Kavanagh,2023/2024,80.0,100.0,1,5,73.68,78.95,1.6,2.6,1.8,2.4,1.42,1.79,10,1.88,3.23,1.89,2.07,1.47,9,1
2024-03-16,E0,17:30,Fulham,Tottenham,H,H,R Jones,2023/2024,100.0,80.0,7,5,73.68,63.16,2.2,0.6,2.0,2.0,1.5,1.79,16,1.83,2.84,1.89,2.01,1.26,14,1
2024-04-02,E0,20:15,West Ham,Tottenham,D,D,J Brooks,2023/2024,80.0,60.0,4,4,73.68,52.63,1.6,2.4,1.6,1.8,1.44,1.79,11,1.9,3.15,1.89,2.04,1.47,13,0
2024-04-13,E0,12:30,Newcastle,Tottenham,H,H,T Robinson,2023/2024,80.0,80.0,5,2,73.68,68.42,2.0,1.2,2.8,1.4,1.38,1.79,18,2.01,3.5,1.89,2.06,1.16,11,1
2024-05-02,E0,19:30,Chelsea,Tottenham,H,H,R Jones,2023/2024,60.0,80.0,5,3,73.68,63.16,2.0,1.4,3.4,1.0,1.35,1.79,16,1.87,3.7,1.89,1.95,1.37,19,0
2024-05-05,E0,16:30,Liverpool,Tottenham,H,H,P Tierney,2023/2024,60.0,60.0,13,6,73.68,68.42,2.8,1.2,2.0,0.6,1.29,1.79,25,2.01,4.33,1.89,1.95,0.89,11,1
2024-05-19,E0,16:00,Sheffield United,Tottenham,A,A,A Madley,2023/2024,60.0,100.0,1,9,73.68,84.21,2.2,3.0,1.4,1.2,1.3,1.79,6,2.01,4.0,1.89,1.88,3.0,18,1
2024-08-19,E0,20:00,Leicester,Tottenham,D,A,C Kavanagh,2024/2025,0.0,0.0,3,7,52.63,47.37,1.0,1.0,1.0,1.0,1.57,1.58,7,1.99,2.62,1.53,2.07,1.79,15,0
2024-09-01,E0,13:30,Newcastle,Tottenham,H,H,R Jones,2024/2025,50.0,50.0,3,6,52.63,63.16,1.5,0.5,1.5,1.0,1.42,1.58,9,1.88,3.14,1.53,1.95,1.05,20,1
2024-09-29,E0,16:30,Man United,Tottenham,A,A,C Kavanagh,2024/2025,66.67,66.67,2,10,52.63,52.63,1.0,2.0,0.33,1.67,1.46,1.58,11,1.85,2.96,1.53,1.82,1.47,24,1
2024-10-06,E0,16:30,Brighton,Tottenham,H,A,D Coote,2024/2025,75.0,75.0,4,3,52.63,68.42,1.5,1.25,1.75,1.75,1.43,1.58,11,1.88,3.14,1.53,1.97,1.37,13,1
2024-10-27,E0,14:00,Crystal Palace,Tottenham,H,H,D Bond,2024/2025,60.0,20.0,6,3,52.63,47.37,1.4,1.0,0.6,1.4,1.56,1.58,14,1.94,2.75,1.53,1.86,1.37,11,0
2024-11-23,E0,17:30,Man City,Tottenham,A,A,J Brooks,2024/2025,80.0,80.0,5,7,52.63,73.68,1.2,1.8,1.6,2.0,1.35,1.58,23,2.03,3.71,1.53,1.92,1.21,9,1
2024-12-05,E0,20:15,Bournemouth,Tottenham,H,H,S Hooper,2024/2025,60.0,60.0,8,4,52.63,31.58,1.0,0.8,1.8,1.8,1.47,1.58,21,1.91,2.96,1.53,1.86,0.84,12,0
2024-12-15,E0,19:00,Southampton,Tottenham,A,A,D England,2024/2025,60.0,80.0,3,9,52.63,68.42,1.0,3.2,1.2,2.2,1.33,1.58,9,1.92,4.14,1.53,1.85,2.47,18,1
2024-12-26,E0,15:00,Nott'm Forest,Tottenham,H,H,C Pawson,2024/2025,40.0,60.0,3,4,52.63,31.58,0.6,0.8,1.6,1.8,1.44,1.58,10,1.9,3.14,1.53,1.84,0.84,13,0
2025-01-15,E0,20:00,Arsenal,Tottenham,H,H,S Hooper,2024/2025,60.0,40.0,4,2,52.63,52.63,0.8,0.2,1.6,2.0,1.58,1.58,14,1.81,2.7,1.53,2.05,0.89,10,1
2025-01-19,E0,14:00,Everton,Tottenham,H,H,D England,2024/2025,60.0,40.0,6,6,52.63,47.37,1.4,1.0,1.4,1.6,1.88,1.58,12,1.85,2.1,1.53,2.08,1.21,11,1
2025-02-02,E0,14:00,Brentford,Tottenham,A,A,J Gillett,2024/2025,60.0,40.0,4,2,52.63,63.16,1.2,2.2,0.6,2.0,1.37,1.58,20,1.99,3.8,1.53,2.03,1.84,13,0
2025-02-22,E0,15:00,Ipswich,Tottenham,A,A,T Robinson,2024/2025,60.0,60.0,5,6,52.63,52.63,1.4,2.8,0.8,1.8,1.54,1.58,17,1.8,2.77,1.53,1.9,2.32,10,1
2025-03-16,E0,13:30,Fulham,Tottenham,H,D,A Madley,2024/2025,60.0,40.0,4,4,52.63,63.16,1.6,1.2,1.2,1.8,1.72,1.58,13,1.84,2.35,1.53,1.87,1.58,12,0
2025-04-03,E0,20:00,Chelsea,Tottenham,H,D,C Pawson,2024/2025,40.0,60.0,5,2,52.63,57.89,1.4,0.4,2.2,1.6,1.5,1.58,11,1.84,2.95,1.53,1.83,0.95,8,0
2025-04-13,E0,14:00,Wolves,Tottenham,H,H,A Taylor,2024/2025,40.0,40.0,5,4,52.63,57.89,1.6,1.0,1.8,1.6,1.9,1.58,13,1.98,2.1,1.53,1.95,1.68,11,1
2025-04-27,E0,16:30,Liverpool,Tottenham,H,H,T Bramall,2024/2025,60.0,60.0,8,3,52.63,63.16,2.6,0.6,2.6,1.4,1.32,1.58,25,1.87,4.1,1.53,2.03,0.84,8,1
2025-05-04,E0,14:00,West Ham,Tottenham,D,D,M Oliver,2024/2025,40.0,20.0,2,2,52.63,57.89,2.6,1.0,1.2,0.8,1.61,1.58,11,1.85,2.5,1.53,2.05,1.79,7,0
2025-05-16,E0,19:30,Aston Villa,Tottenham,H,D,P Bankes,2024/2025,40.0,60.0,7,1,52.63,57.89,2.6,0.6,2.2,0.8,1.37,1.58,18,1.88,3.4,1.53,2.02,1.05,3,0
2023-08-12,E0,15:00,Bournemouth,West Ham,D,D,P Bankes,2023/2024,0.0,0.0,5,3,84.21,63.16,1.0,1.0,1.0,1.0,1.83,2.42,14,1.96,2.23,1.53,1.95,1.47,16,0
2023-08-26,E0,17:30,Brighton,West Ham,A,A,A Taylor,2023/2024,50.0,100.0,10,3,84.21,57.89,1.0,2.0,2.5,2.0,1.51,2.42,25,2.06,2.89,1.53,2.04,1.42,12,1
2023-09-01,E0,20:00,Luton,West Ham,A,A,P Tierney,2023/2024,66.67,100.0,1,3,84.21,68.42,1.0,2.0,1.0,2.0,1.77,2.42,16,1.93,2.29,1.53,1.99,1.95,9,1
2023-09-24,E0,14:00,Liverpool,West Ham,H,D,C Kavanagh,2023/2024,75.0,100.0,7,4,84.21,68.42,1.5,0.67,3.0,1.75,1.41,2.42,22,1.96,3.25,1.53,1.87,0.89,11,1
2023-10-22,E0,16:30,Aston Villa,West Ham,H,H,D Coote,2023/2024,80.0,100.0,7,4,84.21,78.95,2.0,0.75,4.25,1.6,1.7,2.42,15,2.02,2.45,1.53,2.02,1.47,14,1
2023-11-04,E0,15:00,Brentford,West Ham,H,A,T Bramall,2023/2024,100.0,80.0,4,2,84.21,68.42,2.4,1.6,2.0,1.8,1.82,2.42,16,1.85,2.27,1.53,2.05,1.79,12,1
2023-11-25,E0,15:00,Burnley,West Ham,A,D,S Barrott,2023/2024,100.0,60.0,5,3,84.21,57.89,2.4,2.8,0.8,1.6,2.08,2.42,11,2.0,1.97,1.53,1.85,2.26,11,1
2023-12-07,E0,20:15,Tottenham,West Ham,A,H,M Salisbury,2023/2024,100.0,80.0,7,5,84.21,84.21,2.4,1.8,1.4,1.6,1.58,2.42,23,1.82,2.69,1.53,1.9,1.42,11,1
2023-12-10,E0,14:00,Fulham,West Ham,H,H,P Tierney,2023/2024,100.0,80.0,8,5,84.21,63.16,2.8,0.8,3.2,1.4,1.88,2.42,14,1.9,2.13,1.53,1.82,1.26,9,1
2023-12-28,E0,20:15,Arsenal,West Ham,A,A,M Oliver,2023/2024,80.0,60.0,8,3,84.21,73.68,2.0,0.8,2.4,1.6,1.62,2.42,30,1.83,2.69,1.53,1.87,0.84,6,0
2024-01-21,E0,14:00,Sheffield United,West Ham,D,D,M Salisbury,2023/2024,80.0,60.0,6,5,84.21,84.21,1.8,2.0,1.2,1.6,2.14,2.42,21,2.02,1.93,1.53,1.88,3.0,16,1
2024-02-04,E0,14:00,Man United,West Ham,H,H,A Madley,2023/2024,80.0,100.0,5,3,84.21,68.42,2.2,1.6,2.0,1.2,1.63,2.42,12,1.89,2.48,1.53,2.11,1.47,22,1
2024-02-17,E0,15:00,Nott'm Forest,West Ham,H,H,T Bramall,2023/2024,60.0,80.0,8,3,84.21,52.63,2.4,1.8,1.8,0.8,1.94,2.42,19,1.96,2.06,1.53,1.81,1.58,10,0
2024-03-02,E0,15:00,Everton,West Ham,A,D,C Pawson,2023/2024,60.0,60.0,11,5,84.21,36.84,1.6,1.8,1.0,1.4,1.99,2.42,22,1.83,2.0,1.53,2.08,0.95,12,1
2024-03-30,E0,12:30,Newcastle,West Ham,H,A,R Jones,2023/2024,80.0,100.0,9,4,84.21,68.42,2.4,2.4,3.0,1.6,1.51,2.42,24,2.07,2.75,1.53,1.78,1.16,10,1
2024-04-06,E0,15:00,Wolves,West Ham,A,H,T Harrington,2023/2024,80.0,60.0,7,4,84.21,63.16,2.2,1.8,1.4,1.6,2.06,2.42,14,2.08,2.05,1.53,2.06,1.58,11,1
2024-04-21,E0,15:00,Crystal Palace,West Ham,H,H,G Scott,2023/2024,80.0,80.0,7,1,84.21,63.16,2.6,2.0,2.4,2.0,1.9,2.42,18,1.92,2.1,1.53,2.05,1.37,4,1
2024-05-05,E0,14:00,Chelsea,West Ham,H,H,A Madley,2023/2024,100.0,80.0,14,2,84.21,63.16,3.2,1.0,3.8,2.0,1.37,2.42,25,1.99,3.5,1.53,1.84,1.37,13,1
2024-05-19,E0,16:00,Man City,West Ham,H,H,J Brooks,2023/2024,100.0,80.0,12,2,84.21,57.89,3.6,0.8,3.4,1.6,1.22,2.42,28,1.96,5.2,1.53,1.93,0.84,3,1
2024-08-24,E0,15:00,Crystal Palace,West Ham,A,D,R Jones,2024/2025,0.0,0.0,2,3,42.11,47.37,0.0,2.0,0.0,2.0,1.76,1.47,14,1.99,2.35,1.21,1.99,1.37,18,0
2024-09-14,E0,15:00,Fulham,West Ham,D,H,T Robinson,2024/2025,0.0,50.0,5,3,42.11,63.16,0.5,1.0,1.5,1.5,1.9,1.47,21,2.0,2.1,1.21,1.82,1.58,11,0
2024-09-28,E0,15:00,Brentford,West Ham,D,H,S Hooper,2024/2025,0.0,66.67,3,3,42.11,63.16,0.67,1.0,2.0,1.33,1.67,1.47,8,1.93,2.4,1.21,1.97,1.84,19,0
2024-10-19,E0,12:30,Tottenham,West Ham,H,D,A Madley,2024/2025,25.0,75.0,7,4,42.11,73.68,1.5,0.75,2.75,1.25,1.38,1.47,22,1.9,3.56,1.21,1.86,1.84,11,1
2024-11-02,E0,15:00,Nott'm Forest,West Ham,H,H,P Bankes,2024/2025,40.0,20.0,6,2,42.11,31.58,1.8,0.6,1.2,1.0,2.13,1.47,19,2.04,2.0,1.21,2.03,0.84,4,1
2024-11-25,E0,20:00,Newcastle,West Ham,A,A,C Pawson,2024/2025,40.0,20.0,2,6,42.11,63.16,1.8,1.0,0.8,1.0,1.56,1.47,18,1.99,2.77,1.21,2.05,1.05,15,0
2024-12-03,E0,20:15,Leicester,West Ham,H,H,J Smith,2024/2025,60.0,60.0,6,10,42.11,47.37,2.2,1.4,1.4,1.0,1.82,1.47,8,1.82,2.26,1.21,2.09,1.79,31,1
2024-12-16,E0,20:00,Bournemouth,West Ham,D,D,C Kavanagh,2024/2025,60.0,40.0,9,3,42.11,31.58,2.2,0.8,1.4,1.0,1.59,1.47,29,1.92,2.75,1.21,1.98,0.84,16,0
2024-12-26,E0,15:00,Southampton,West Ham,A,D,L Smith,2024/2025,40.0,60.0,5,2,42.11,68.42,1.4,2.8,0.8,1.0,1.77,1.47,18,1.88,2.3,1.21,1.92,2.47,16,0
2025-01-04,E0,15:00,Man City,West Ham,H,H,M Salisbury,2024/2025,40.0,80.0,7,4,42.11,73.68,1.6,1.6,1.8,1.2,1.32,1.47,10,2.01,3.8,1.21,2.0,1.21,17,1
2025-01-26,E0,16:30,Aston Villa,West Ham,D,H,P Bankes,2024/2025,40.0,60.0,4,4,42.11,57.89,1.8,1.0,1.6,1.0,1.62,1.47,14,2.02,2.5,1.21,1.98,1.05,14,0
2025-02-03,E0,20:00,Chelsea,West Ham,H,A,S Attwell,2024/2025,40.0,100.0,3,5,42.11,57.89,1.6,1.4,2.0,1.0,1.35,1.47,22,1.94,3.58,1.21,1.93,0.95,14,1
2025-02-22,E0,15:00,Arsenal,West Ham,A,A,C Pawson,2024/2025,40.0,60.0,2,2,42.11,52.63,1.4,1.0,2.0,1.0,1.87,1.47,20,1.88,2.11,1.21,1.85,0.89,5,0
2025-03-15,E0,15:00,Everton,West Ham,D,D,D Bond,2024/2025,40.0,80.0,5,5,42.11,47.37,1.6,1.4,2.4,1.0,2.49,1.47,13,1.81,1.63,1.21,2.05,1.21,10,0
2025-04-01,E0,19:45,Wolves,West Ham,H,H,T Harrington,2024/2025,20.0,20.0,2,1,42.11,57.89,1.0,0.8,1.0,0.8,2.38,1.47,9,2.02,1.67,1.21,2.1,1.68,10,0
2025-04-13,E0,14:00,Liverpool,West Ham,H,H,A Madley,2024/2025,40.0,60.0,6,4,42.11,63.16,1.2,0.6,2.0,0.8,1.59,1.47,15,2.02,2.65,1.21,2.02,0.84,11,1
2025-04-26,E0,15:00,Brighton,West Ham,H,H,D England,2024/2025,40.0,100.0,9,4,42.11,68.42,1.4,1.8,1.8,1.0,1.82,1.47,16,2.0,2.3,1.21,2.02,1.37,12,1
2025-05-11,E0,14:15,Man United,West Ham,A,A,J Gillett,2024/2025,40.0,20.0,5,4,42.11,52.63,1.4,1.2,0.8,1.2,1.82,1.47,20,2.01,2.2,1.21,1.97,1.47,9,0
2025-05-25,E0,16:00,Ipswich,West Ham,A,A,T Robinson,2024/2025,60.0,80.0,4,6,42.11,52.63,1.4,2.8,0.8,1.6,1.75,1.47,14,1.94,2.38,1.21,1.95,2.32,10,1
2023-08-14,E0,20:00,Man United,Wolves,H,D,S Hooper,2023/2024,0.0,0.0,3,6,63.16,68.42,1.0,0.0,1.0,0.0,1.68,1.84,15,1.82,2.47,1.26,1.91,1.47,23,0
2023-08-26,E0,15:00,Everton,Wolves,A,D,C Pawson,2023/2024,0.0,0.0,7,2,63.16,36.84,0.5,1.0,0.0,0.5,2.12,1.84,15,2.08,1.95,1.26,1.88,0.95,11,0
2023-09-03,E0,14:00,Crystal Palace,Wolves,H,D,R Jones,2023/2024,33.33,50.0,11,4,63.16,63.16,1.33,1.5,1.5,1.0,2.16,1.84,16,1.9,1.88,1.26,1.95,1.37,12,1
2023-09-23,E0,15:00,Luton,Wolves,D,D,J Smith,2023/2024,25.0,50.0,4,3,63.16,68.42,1.25,1.5,1.0,1.0,2.2,1.84,20,1.86,1.83,1.26,1.94,1.95,3,0
2023-10-21,E0,15:00,Bournemouth,Wolves,A,H,P Tierney,2023/2024,40.0,40.0,4,7,63.16,63.16,1.2,1.8,0.4,1.2,2.02,1.84,7,2.01,2.1,1.26,1.83,1.47,20,1
2023-11-04,E0,15:00,Sheffield United,Wolves,H,D,R Jones,2023/2024,60.0,100.0,2,3,63.16,84.21,1.4,3.0,1.2,1.4,1.95,1.84,11,1.97,2.01,1.26,2.0,3.0,10,1
2023-11-27,E0,20:00,Fulham,Wolves,H,D,M Salisbury,2023/2024,80.0,40.0,6,6,63.16,63.16,2.0,1.2,1.4,1.6,2.18,1.84,12,2.03,1.81,1.26,1.83,1.26,10,1
2023-12-02,E0,15:00,Arsenal,Wolves,H,H,P Bankes,2023/2024,80.0,80.0,6,3,63.16,73.68,1.8,0.8,2.6,1.4,1.68,1.84,19,1.93,2.48,1.26,2.1,0.84,6,1
2023-12-17,E0,14:00,West Ham,Wolves,H,H,C Kavanagh,2023/2024,100.0,60.0,4,3,63.16,52.63,2.2,1.2,1.8,1.2,2.04,1.84,13,1.94,1.96,1.26,2.05,1.47,14,1
2023-12-27,E0,19:30,Brentford,Wolves,A,A,A Madley,2023/2024,100.0,80.0,4,5,63.16,68.42,2.2,2.0,1.6,1.6,2.16,1.84,14,1.89,1.88,1.26,1.92,1.79,11,1
2024-01-22,E0,19:45,Brighton,Wolves,D,D,C Pawson,2023/2024,80.0,40.0,4,3,63.16,57.89,1.8,1.0,1.6,1.4,1.65,1.84,11,1.82,2.46,1.26,1.75,1.42,8,0
2024-02-04,E0,14:00,Chelsea,Wolves,A,A,T Robinson,2023/2024,80.0,60.0,6,7,63.16,63.16,1.6,1.4,2.0,1.8,1.63,1.84,15,1.87,2.49,1.26,1.84,1.37,14,1
2024-02-17,E0,15:00,Tottenham,Wolves,A,A,A Taylor,2023/2024,80.0,100.0,4,7,63.16,84.21,1.4,1.4,2.2,2.0,1.42,1.84,15,1.81,3.12,1.26,2.03,1.42,12,1
2024-03-02,E0,15:00,Newcastle,Wolves,H,H,T Robinson,2023/2024,80.0,100.0,7,3,63.16,68.42,1.4,2.4,2.4,2.0,1.58,1.84,14,1.91,2.62,1.26,1.99,1.16,12,1
2024-03-30,E0,17:30,Aston Villa,Wolves,H,H,P Tierney,2023/2024,60.0,80.0,5,3,63.16,78.95,1.6,2.2,1.6,1.2,1.69,1.84,11,1.89,2.33,1.26,1.83,1.47,13,0
2024-04-02,E0,19:45,Burnley,Wolves,D,D,T Bramall,2023/2024,60.0,60.0,6,2,63.16,57.89,1.8,2.2,1.0,1.4,1.91,1.84,13,2.02,2.09,1.26,2.08,2.26,8,0
2024-04-13,E0,15:00,Nott'm Forest,Wolves,D,D,C Pawson,2023/2024,60.0,40.0,9,4,63.16,52.63,1.8,1.0,1.6,1.0,2.0,1.84,18,1.78,2.0,1.26,2.05,1.58,11,1
2024-05-04,E0,17:30,Man City,Wolves,H,H,C Pawson,2023/2024,60.0,80.0,12,1,63.16,57.89,2.6,0.8,3.4,0.8,1.28,1.84,20,1.86,4.1,1.26,2.05,0.84,2,1
2024-05-19,E0,16:00,Liverpool,Wolves,H,H,C Kavanagh,2023/2024,40.0,60.0,14,3,63.16,68.42,2.4,1.0,2.2,0.8,1.19,1.84,36,2.04,5.6,1.26,1.99,0.89,4,0
2024-08-17,E0,15:00,Arsenal,Wolves,H,H,J Gillett,2024/2025,0.0,0.0,6,3,73.68,52.63,2.0,0.0,2.0,0.0,1.45,1.95,18,1.99,3.0,1.42,2.0,0.89,9,0
2024-08-31,E0,15:00,Nott'm Forest,Wolves,D,D,S Hooper,2024/2025,0.0,0.0,5,3,73.68,31.58,1.5,1.0,1.0,0.5,1.91,1.95,16,1.98,2.01,1.42,1.87,0.84,11,0
2024-09-21,E0,15:00,Aston Villa,Wolves,H,A,T Robinson,2024/2025,33.33,66.67,4,4,73.68,57.89,2.0,1.67,2.0,0.67,1.68,1.95,9,1.78,2.41,1.42,1.9,1.05,10,1
2024-10-05,E0,15:00,Brentford,Wolves,H,H,A Madley,2024/2025,50.0,75.0,12,6,73.68,63.16,2.75,1.5,2.75,1.25,1.79,1.95,19,2.06,2.2,1.42,2.05,1.84,17,1
2024-10-26,E0,15:00,Brighton,Wolves,D,H,M Oliver,2024/2025,60.0,80.0,6,7,73.68,68.42,2.6,1.4,1.8,1.4,1.64,1.95,19,1.95,2.44,1.42,1.75,1.37,14,1
2024-11-23,E0,15:00,Fulham,Wolves,A,D,R Jones,2024/2025,80.0,80.0,3,5,73.68,63.16,2.4,2.0,1.6,2.2,1.65,1.95,10,1.9,2.49,1.42,2.03,1.58,10,1
2024-12-04,E0,19:30,Everton,Wolves,H,H,M Salisbury,2024/2025,100.0,40.0,4,2,73.68,47.37,3.0,0.4,1.4,2.0,2.11,1.95,13,1.81,1.87,1.42,2.05,1.21,6,1
2024-12-09,E0,20:00,West Ham,Wolves,H,D,J Brooks,2024/2025,100.0,80.0,4,5,73.68,57.89,2.8,1.6,2.0,2.0,1.74,1.95,19,2.03,2.37,1.42,1.97,1.79,19,1
2024-12-22,E0,14:00,Leicester,Wolves,A,A,A Taylor,2024/2025,100.0,100.0,5,4,73.68,47.37,1.8,2.2,1.4,2.0,1.8,1.95,9,1.8,2.33,1.42,2.0,1.79,8,1
2024-12-29,E0,15:00,Tottenham,Wolves,D,H,C Kavanagh,2024/2025,100.0,80.0,3,3,73.68,73.68,1.8,3.0,2.0,2.0,1.4,1.95,13,1.8,3.35,1.42,1.89,1.84,11,1
2025-01-15,E0,19:30,Newcastle,Wolves,H,H,D England,2024/2025,100.0,80.0,5,7,73.68,63.16,2.2,1.0,2.6,1.2,1.53,1.95,17,2.03,2.75,1.42,1.95,1.05,13,1
2025-01-20,E0,20:00,Chelsea,Wolves,H,D,S Hooper,2024/2025,100.0,100.0,7,4,73.68,57.89,2.0,1.2,2.2,1.4,1.41,1.95,19,1.87,3.16,1.42,1.92,0.95,9,1
2025-02-16,E0,14:00,Liverpool,Wolves,H,H,S Hooper,2024/2025,100.0,100.0,3,4,73.68,63.16,2.0,1.4,2.6,1.4,1.47,1.95,10,1.83,3.0,1.42,1.98,0.84,16,1
2025-02-22,E0,15:00,Bournemouth,Wolves,A,A,M Salisbury,2024/2025,80.0,20.0,3,5,73.68,31.58,2.0,0.6,1.2,1.0,1.72,1.95,8,1.8,2.36,1.42,1.98,0.84,13,0
2025-03-15,E0,15:00,Southampton,Wolves,A,A,R Jones,2024/2025,80.0,100.0,3,3,73.68,68.42,1.8,3.4,0.6,1.0,2.24,1.95,10,1.83,1.92,1.42,2.07,2.47,5,1
2025-04-05,E0,15:00,Ipswich,Wolves,A,H,P Bankes,2024/2025,80.0,100.0,2,7,73.68,52.63,1.4,3.6,1.0,1.4,2.33,1.95,6,2.01,1.68,1.42,1.9,2.32,22,1
2025-04-20,E0,14:00,Man United,Wolves,A,D,R Jones,2024/2025,60.0,20.0,2,2,73.68,52.63,0.8,1.2,0.8,1.4,2.0,1.95,12,1.86,2.01,1.42,1.88,1.47,4,0
2025-05-02,E0,20:00,Man City,Wolves,H,H,P Bankes,2024/2025,40.0,60.0,2,1,73.68,73.68,0.6,1.0,2.4,1.2,1.58,1.95,9,1.94,2.58,1.42,2.04,1.21,6,0
2025-05-20,E0,20:00,Crystal Palace,Wolves,H,H,D Webb,2024/2025,60.0,40.0,10,3,73.68,47.37,1.4,0.8,1.6,1.4,2.02,1.95,14,2.03,1.98,1.42,1.92,1.37,12,1
