country,league,alert,verif,datameci,orameci,etapa,txtechipa1,place1,txtechipa2,place2,underprob,underoddsc,cotau,overprob,overoddsc,cotao,homeprob,homeoddsc,cotaa,drawprob,drawoddsc,cotae,awayprob,awayoddsc,cotad,score,validated,result,scor1,scor2,scorp1,scorp2,elohomeo,eloawayo,elodiff,totalgh,totalga,totaldiff,scoredh,scoreda,scodiff,receivedh,receiveda,recdiff,ggh,gga,ngh,nga,gh0,gh1,gh2,gh3,gh4,ga0,ga1,ga2,ga3,ga4,goalminh,goalmina,formah,formaa,codechipa1,codechipa2
England,Premier L,,,1/31/2021,1700,21,Leicester,3 (6),Leeds,12 (9),46.207,2.164,2.5,53.793,1.859,1.59,60.315,1.658,1.84,22.018,4.542,4.1,17.667,5.66,4.23,2-1 (11.64); 2-0 (11.49); 1-1 ( 9.86); 1-0 ( 9.73); 3-1 ( 6.44);,283,1-3 (1-1),1,3,1,1,1893,1722,171,2.81,3.526,-0.716,1.5,1.684,-0.184,1.31,1.842,-0.532,53.629,52.632,46.371,47.368,16.1,25.4,30,16.6,6.7,38.3,38.8,16.9,5.3,0.7,,,13,1,01042,01035
England,Premier L,,,1/31/2021,1930,21,West Ham,5 (3),Liverpool,4 (10),42.782,2.337,2.38,57.218,1.748,1.64,26.966,3.708,4.53,22.741,4.397,4.04,50.293,1.988,1.8,0-1 ( 9.64); 1-1 ( 9.00); 0-2 ( 8.23); 1-2 ( 7.68); 2-1 ( 7.20);,163,1-3 (0-0),1,3,0,0,1828,1994,-166,2.787,3.14,-0.353,1.311,2.07,-0.759,1.476,1.07,0.406,53.497,55.245,46.503,44.755,32.8,30.6,24.5,7.3,4.2,18.1,29.4,25.1,20.2,4.2,,,13,-20,01022,01002
England,Premier L,,,1/31/2021,2215,21,Brighton,17 (17),Tottenham,6 (4),50.851,1.967,1.75,49.149,2.035,2.19,30.573,3.271,3.22,25.958,3.852,3.43,43.469,2.301,2.38,1-1 (12.51); 1-0 ( 9.69); 0-1 ( 9.56); 1-2 ( 8.34); 0-0 ( 7.40);,259,1-0 (1-0),1,0,1,0,1665,1864,-199,2.44,2.846,-0.405,0.97,1.768,-0.798,1.47,1.077,0.393,50.746,52.632,49.254,47.368,29.5,38.6,21.2,9.2,1.5,25.1,32.4,21.6,15.4,3.4,,,1,1,01036,01001
England,Premier L,,,2/2/2021,2100,22,Sheff Utd,20 (20),West Bromwich,19 (19),92,1.087,1.63,8,12.5,2.4,72,1.389,1.98,24,4.167,3.46,4,25,4.38,1-0 (32.00); 2-0 (32.00); 0-0 (16.00); 1-1 ( 8.00); 2-1 ( 8.00);,5,2-1 (0-1),2,1,0,1,1585,1491,94,2.102,2.469,-0.367,0.864,0.976,-0.112,1.237,1.493,-0.256,40.678,47.867,59.322,52.133,20,40,40,0,0,80,20,0,0,0,,,-1,-1,01024,01006
England,Premier L,,,2/2/2021,2100,22,Wolves,14 (14),Arsenal,9 (8),53.934,1.854,1.63,46.066,2.171,2.4,34.135,2.93,3.59,26.657,3.751,3.36,39.208,2.55,2.24,1-1 (12.74); 1-0 (11.86); 0-1 ( 8.96); 0-0 ( 8.34); 1-2 ( 8.04);,331,2-1 (1-1),2,1,1,1,1703,1841,-138,2.423,2.916,-0.494,1.227,1.777,-0.55,1.196,1.139,0.057,51.546,54.355,48.454,45.645,28,39.8,21.4,9.3,1.5,29.8,32,20.2,12.9,3.6,,,-17,9,01031,01018
England,Premier L,,,2/2/2021,2315,22,Man Utd,2 (11),Southampton,11 (12),41.567,2.406,2.43,58.433,1.711,1.62,69.349,1.442,1.49,18.14,5.513,4.61,12.511,7.993,7.25,2-0 (13.44); 2-1 (12.36); 1-0 ( 8.95); 1-1 ( 8.23); 3-0 ( 6.87);,246,9-0 (4-0),9,0,4,0,1943,1751,192,2.627,2.594,0.033,1.62,1.287,0.333,1.007,1.308,-0.301,50.523,50,49.477,50,11.6,21.1,31.7,16.2,11.7,42.4,39,13,4.8,0.8,,,8,-8,01020,01004
England,Premier L,,,2/2/2021,2315,22,Newcastle,16 (16),C Palace,13 (14),52.426,1.907,1.68,47.574,2.102,2.32,42.078,2.377,2.91,25.507,3.92,3.31,32.415,3.085,2.66,1-0 (11.56); 1-1 (10.45); 0-0 ( 8.82); 2-0 ( 8.27); 0-1 ( 7.97);,373,1-2 (1-2),1,2,1,2,1649,1690,-41,2.574,2.537,0.038,1.072,1.118,-0.046,1.502,1.418,0.084,45.382,46.341,54.618,53.659,25.7,33.7,24.1,11.2,4,34.3,31,20.9,9.6,3.2,,,-16,5,01016,01012
England,Premier L,,,2/3/2021,2100,22,Burnley,16 (13),Man City,1 (6),44.288,2.258,2.28,55.712,1.795,1.68,16.017,6.243,15.56,20.462,4.887,6.71,63.521,1.574,1.22,0-1 (12.34); 1-1 (10.07); 0-2 (10.01); 0-3 ( 9.16); 1-2 ( 8.17);,199,0-2 (0-2),0,2,0,2,1733,2036,-303,2.357,3.248,-0.891,0.971,2.364,-1.392,1.386,0.885,0.501,43.81,50.35,56.19,49.65,42.4,34.6,16.5,4.5,1.5,12.7,29.1,23.6,21.6,8.5,,,1,5,01030,01009
England,Premier L,,,2/3/2021,2100,22,Fulham,18 (18),Leicester,4 (2),50.705,1.972,1.81,49.295,2.029,2.09,31.871,3.138,4.14,25.236,3.963,3.52,42.894,2.331,2.01,0-0 ( 9.55); 0-1 ( 8.91); 0-2 ( 8.38); 1-0 ( 8.29); 2-0 ( 7.84);,120,0-2 (0-2),0,2,0,2,1593,1843,-250,2.979,2.815,0.164,0.948,1.498,-0.55,2.031,1.317,0.714,54.167,53.815,45.833,46.185,33.5,29.1,27.5,6.6,3.3,28.5,26.6,25,15,2.5,,,-1,14,01010,01042
England,Premier L,,,2/3/2021,2230,22,Leeds,12 (15),Everton,8 (4),54.189,1.845,2.35,45.811,2.183,1.66,43.615,2.293,2.51,26.251,3.809,3.76,30.133,3.319,2.8,1-0 (13.10); 1-1 (11.91); 0-0 ( 8.57); 1-2 ( 8.18); 0-1 ( 7.79);,524,1-2 (0-2),1,2,0,2,1771,1757,14,3.55,2.712,0.838,1.75,1.407,0.343,1.8,1.305,0.495,55,51.579,45,48.421,24.2,37,21.1,13.1,3.8,35.4,32.2,22.1,7.8,2.2,,,-3,2,01035,01017
England,Premier L,,,2/3/2021,2315,22,Aston Villa,9 (12),West Ham,5 (9),52.378,1.909,2.2,47.622,2.1,1.74,42.83,2.335,2.28,26.335,3.797,3.46,30.836,3.243,3.39,1-1 (12.42); 1-0 (11.53); 2-1 ( 8.29); 0-1 ( 8.12); 1-2 ( 7.77);,363,1-3 (0-0),1,3,0,0,1805,1803,2,2.655,2.791,-0.136,1.006,1.31,-0.304,1.649,1.481,0.168,45.614,53.659,54.386,46.341,23.4,35.8,23.9,13.2,2.7,32.2,34.7,21.7,8.5,2.4,,,-1,13,01003,01022
England,Premier L,,,2/3/2021,2315,22,Liverpool,3 (2),Brighton,17 (13),40.511,2.468,2.34,59.489,1.681,1.66,75.056,1.332,1.41,15.694,6.372,5.21,9.25,10.81,8,2-0 (14.50); 1-0 (10.80); 2-1 ( 9.69); 3-0 ( 9.10); 1-1 ( 7.21);,203,0-1 (0-0),0,1,0,0,2018,1690,328,3.143,2.43,0.713,2.073,0.97,1.103,1.07,1.459,-0.39,55.401,50.37,44.599,49.63,8.4,21.6,29,18.2,14.2,50,33.4,11.8,4.4,0.4,,,-20,1,01002,01036
England,Premier L,,,2/4/2021,2300,22,Tottenham,6 (7),Chelsea,7 (11),52.903,1.89,1.87,47.097,2.123,2.05,45.864,2.18,3.78,26.103,3.831,3.52,28.033,3.567,2.11,1-1 (12.34); 1-0 (11.05); 2-1 ( 9.56); 0-1 ( 8.78); 2-0 ( 8.57);,282,0-1 (0-1),0,1,0,1,1838,1817,21,2.839,2.843,-0.004,1.762,1.801,-0.039,1.077,1.042,0.035,52.448,49.826,47.552,50.174,23.4,32.9,25.5,13.8,3.1,33.6,37.5,18.4,8.5,1,,,1,-9,01001,01019
England,Premier L,,,2/6/2021,1530,23,Aston Villa,9 (13),Arsenal,10 (10),55.295,1.808,2.19,44.705,2.237,1.75,39.185,2.552,3.1,27.331,3.659,3.55,33.484,2.986,2.39,1-1 (14.15); 1-0 (13.20); 0-1 ( 8.42); 1-2 ( 8.04); 0-0 ( 7.86);,382,1-0 (1-0),1,0,1,0,1766,1818,-52,2.663,2.917,-0.254,1.006,1.774,-0.768,1.657,1.142,0.515,45.93,54.514,54.07,45.486,24.4,41,21.4,10.2,2.8,32.2,34.5,19.6,10.4,2.6,,,-4,12,01003,01018
England,Premier L,,,2/6/2021,1800,23,Newcastle,16 (16),Southampton,12 (14),55.472,1.803,2.07,44.528,2.246,1.85,40.579,2.464,3.18,26.48,3.776,3.48,32.941,3.036,2.38,1-0 (12.25); 1-1 (10.65); 0-0 ( 9.53); 2-0 ( 9.11); 0-1 ( 8.29);,325,3-2 (3-1),3,2,3,1,1625,1738,-113,2.576,2.617,-0.041,1.072,1.282,-0.21,1.504,1.334,0.17,45.6,49.826,54.4,50.174,27,34.7,25.8,8.3,3.3,35.3,30.7,20.9,9.8,2.7,,,-16,-8,01016,01004
England,Premier L,,,2/6/2021,1800,23,Burnley,17 (14),Brighton,15 (11),53.843,1.857,1.59,46.157,2.167,2.5,43.495,2.299,4.07,26.386,3.79,3.32,30.118,3.32,2.1,1-0 (12.31); 1-1 (12.03); 0-0 ( 8.27); 0-1 ( 8.07); 2-0 ( 7.96);,554,1-1 (0-1),1,1,0,1,1718,1726,-8,2.355,2.419,-0.064,0.967,0.971,-0.004,1.389,1.449,-0.06,43.602,50,56.398,50,24.1,35.9,23.2,11.9,3.9,34.3,33.5,21.6,8.4,2.1,,,8,5,01030,01036
England,Premier L,,,2/6/2021,2030,23,Fulham,18 (19),West Ham,5 (5),49.238,2.031,1.8,50.762,1.97,2.11,30.533,3.275,3.89,25.14,3.978,3.59,44.327,2.256,2.05,0-2 ( 9.32); 0-0 ( 9.05); 0-1 ( 8.64); 1-2 ( 7.84); 1-0 ( 7.61);,98,0-0 (0-0),0,0,0,0,1575,1841,-266,2.969,2.795,0.174,0.938,1.316,-0.378,2.031,1.479,0.552,53.608,53.819,46.392,46.181,33.9,28.5,27.5,7.1,3,26.7,25.5,27.5,17.3,1,,,-1,13,01010,01022
England,Premier L,,,2/6/2021,2300,23,Man Utd,2 (5),Everton,6 (3),42.646,2.345,2.3,57.354,1.744,1.68,68.363,1.463,1.58,18.283,5.47,4.32,13.354,7.488,6.2,2-0 (13.16); 2-1 (11.89); 1-0 ( 8.75); 1-1 ( 7.90); 3-0 ( 7.71);,207,3-3 (2-0),3,3,2,0,1955,1783,172,2.649,2.713,-0.064,1.646,1.409,0.237,1.003,1.304,-0.301,50.347,51.748,49.653,48.252,13.6,20.2,30.4,17.8,12,43.3,39.1,12,3.8,1.4,,90,-8,-9,01020,01017
England,Premier L,,,2/7/2021,1500,23,Tottenham,8 (8),West Bromwich,19 (19),57.34,1.744,2.05,42.66,2.344,1.86,61.924,1.615,1.53,21.707,4.607,4.37,16.37,6.109,7,1-0 (18.55); 2-0 (15.43); 0-0 ( 9.41); 1-1 ( 7.39); 4-0 ( 6.18);,18,2-0 (0-0),2,0,0,0,1811,1481,330,2.833,2.472,0.361,1.756,0.976,0.78,1.077,1.495,-0.419,52.265,48.113,47.735,51.887,16.9,33.3,27.7,5.5,11.1,55.7,22.2,16.6,5.5,0,,,-5,4,01001,01006
England,Premier L,,,2/7/2021,1700,23,Wolves,14 (10),Leicester,3 (2),53.442,1.871,1.65,46.558,2.148,2.38,34.821,2.872,3.81,26.445,3.782,3.48,38.734,2.582,2.11,1-1 (12.99); 1-0 (11.44); 0-1 ( 9.39); 0-0 ( 8.26); 1-2 ( 7.39);,326,0-0 (0-0),0,0,0,0,1725,1860,-135,2.429,2.812,-0.383,1.235,1.5,-0.265,1.194,1.312,-0.118,52.041,53.6,47.959,46.4,28.1,38.9,20.5,10.1,2.4,29.4,33.4,19,11.9,3.9,,,-16,14,01031,01042
England,Premier L,,,2/7/2021,1930,23,Liverpool,4 (2),Man City,1 (4),46.933,2.131,2.09,53.067,1.884,1.82,49.715,2.011,3.71,22.294,4.486,3.64,27.991,3.573,2.09,2-0 (11.55); 1-0 (10.11); 2-1 ( 9.79); 1-1 ( 8.57); 0-0 ( 7.29);,75,1-4 (0-0),1,4,0,0,1981,2050,-69,3.135,3.244,-0.108,2.066,2.362,-0.296,1.069,0.882,0.188,55.208,50.174,44.792,49.826,20.2,28,32,8,6.6,36.1,30.6,16,16,0,,,-12,5,01002,01009
England,Premier L,,,2/7/2021,2215,23,Sheff Utd,20 (18),Chelsea,6 (10),51.764,1.932,1.96,48.236,2.073,1.94,31.679,3.157,7.83,25.483,3.924,4.53,42.838,2.334,1.48,0-0 (10.13); 0-1 ( 9.26); 0-2 ( 8.70); 1-0 ( 8.21); 2-0 ( 7.97);,124,1-2 (0-1),1,2,0,1,1594,1843,-249,2.117,2.837,-0.72,0.883,1.799,-0.915,1.233,1.038,0.195,41.667,49.653,58.333,50.347,34.8,28.2,27.4,6.4,3.2,29.1,26.6,25,14.5,2.4,,,7,-9,01024,01019
England,Premier L,,,2/8/2021,2300,23,Leeds,11 (15),C Palace,13 (13),53.767,1.86,2.33,46.233,2.163,1.67,45.662,2.19,1.83,25.966,3.851,4,28.372,3.525,4.38,1-0 (12.78); 1-1 (11.93); 0-0 ( 8.46); 2-0 ( 7.96); 0-1 ( 7.90);,559,2-0 (1-0),2,0,1,0,1744,1713,31,3.524,2.538,0.986,1.714,1.122,0.593,1.81,1.417,0.393,57.143,46.528,42.857,53.472,23.5,35.5,22.1,12.8,4.2,36,33.6,20.2,8,2.1,,,4,-2,01035,01012
England,Premier L,,,2/13/2021,1530,24,Leicester,3 (9),Liverpool,4 (10),47.541,2.103,2.13,52.459,1.906,1.79,35.387,2.826,3.6,24.876,4.02,3.6,39.737,2.517,2.14,0-1 ( 9.43); 1-1 ( 9.34); 2-1 ( 8.92); 0-2 ( 7.35); 0-0 ( 7.30);,155,3-1 (0-0),3,1,0,0,1857,1942,-85,2.801,3.142,-0.341,1.494,2.062,-0.568,1.307,1.08,0.227,53.386,55.363,46.614,44.637,29.3,29,27.7,8.3,4.5,24.9,32.2,25.1,14.1,2.5,,,-8,2,01042,01002
England,Premier L,,,2/13/2021,1800,24,C Palace,13 (12),Burnley,17 (17),54.696,1.828,1.56,45.304,2.207,2.59,42.494,2.353,2.57,26.157,3.823,3.11,31.35,3.19,3.22,1-0 (13.07); 1-1 (11.39); 0-0 ( 9.05); 2-0 ( 8.19); 0-1 ( 7.89);,530,0-3 (0-2),0,3,0,2,1693,1712,-19,2.536,2.354,0.183,1.118,0.967,0.151,1.419,1.387,0.032,46.367,43.868,53.633,56.132,25.2,36.4,22.8,10.9,3.7,35.9,31.3,20.3,9,2.8,,,2,3,01012,01030
England,Premier L,,,2/13/2021,2030,24,Man City,1 (1),Tottenham,8 (8),37.265,2.683,2.35,62.735,1.594,1.65,69.8,1.433,1.36,17.647,5.667,5.81,12.554,7.966,8.55,2-0 (13.15); 2-1 (11.17); 1-0 ( 8.34); 3-0 ( 7.97); 1-1 ( 7.08);,103,3-0 (1-0),3,0,1,0,2088,1815,273,3.25,2.83,0.42,2.368,1.757,0.611,0.882,1.073,-0.191,50.347,52.083,49.653,47.917,9.2,20.3,32,19.4,13.5,41.1,34.9,18.4,3.8,0.9,,,6,-21,01009,01001
England,Premier L,,,2/13/2021,2300,24,Brighton,15 (17),Aston Villa,9 (7),55.46,1.803,2.11,44.54,2.245,1.81,41.757,2.395,2.92,27.152,3.683,3.51,31.091,3.216,2.53,1-1 (14.12); 1-0 (13.79); 0-1 ( 7.92); 1-2 ( 7.87); 0-0 ( 7.74);,502,0-0 (0-0),0,0,0,0,1731,1783,-52,2.416,2.653,-0.237,0.971,1.006,-0.035,1.445,1.647,-0.202,50.365,45.665,49.635,54.335,22.9,40.8,22.1,10.1,3.5,33.8,34.6,19.3,9.3,2.5,,,17,-3,01036,01003
England,Premier L,,,2/14/2021,1500,24,Southampton,12 (8),Wolves,14 (16),54.277,1.842,1.7,45.723,2.187,2.26,43.295,2.31,2.47,26.518,3.771,3.32,30.187,3.313,3.16,1-0 (12.42); 1-1 (12.20); 0-0 ( 8.36); 0-1 ( 8.21); 2-0 ( 7.98);,564,1-2 (1-0),1,2,1,0,1717,1727,-10,2.625,2.404,0.221,1.285,1.222,0.063,1.34,1.182,0.158,50,51.515,50,48.485,24.3,36.1,23.2,11.7,3.7,34.4,33.8,21,8.6,2.1,,,-23,-5,01004,01031
England,Premier L,,,2/14/2021,1700,24,West Bromwich,19 (20),Man Utd,2 (2),55.694,1.796,2.52,44.306,2.257,1.58,16.717,5.982,10.21,27.789,3.599,5.97,55.494,1.802,1.32,1-1 (16.65); 1-2 (16.65); 0-1 (11.12); 0-2 (11.12); 1-0 ( 8.40);,6,1-1 (1-1),1,1,1,1,1476,1941,-465,2.469,2.661,-0.191,0.972,1.651,-0.679,1.498,1.01,0.487,47.887,50.519,52.113,49.481,33.4,50,16.6,0,0,16.8,33.3,33.3,0,16.6,,,-4,-7,01006,01020
England,Premier L,,,2/14/2021,1930,24,Arsenal,11 (11),Leeds,10 (9),54.272,1.843,2.42,45.728,2.187,1.62,43.776,2.284,1.92,26.268,3.807,3.84,29.956,3.338,4.14,1-0 (12.28); 1-1 (11.31); 0-0 ( 8.90); 0-1 ( 8.19); 1-2 ( 7.90);,448,4-2 (3-0),4,2,3,0,1800,1763,37,2.91,3.455,-0.545,1.768,1.727,0.041,1.142,1.727,-0.585,54.325,54.545,45.675,45.455,25.2,34.8,22.3,13.1,3.3,35.3,32.5,22.7,7.1,2,,,-2,9,01018,01035
England,Premier L,,,2/14/2021,2200,24,Everton,7 (13),Fulham,18 (18),58.048,1.723,1.78,41.952,2.384,2.13,55.914,1.788,2.06,25.019,3.997,3.45,19.067,5.245,4.04,1-0 (15.37); 2-0 (11.22); 0-0 (11.03); 1-1 ( 9.73); 3-0 ( 7.66);,152,0-2 (0-0),0,2,0,0,1796,1583,213,2.725,2.939,-0.214,1.415,0.929,0.486,1.31,2.01,-0.7,51.916,53.061,48.084,46.939,22.6,31.5,23,15.7,5.9,48.8,30.9,16.4,2.6,1.3,,,-5,-2,01017,01010
England,Premier L,,,2/15/2021,2100,24,West Ham,6 (6),Sheff Utd,20 (20),52.747,1.896,1.78,47.253,2.116,2.15,61.469,1.627,1.79,22.855,4.375,3.62,15.676,6.379,5.28,1-0 (14.52); 2-0 (11.19); 1-1 (10.38); 0-0 ( 8.04); 2-1 ( 8.00);,113,3-0 (1-0),3,0,1,0,1832,1582,250,2.785,2.131,0.654,1.311,0.885,0.426,1.474,1.246,0.228,53.633,42.623,46.367,57.377,17.1,30.9,23.8,16.8,10.6,47,33.6,16.8,2.6,0,90,,5,7,01022,01024
England,Premier L,,,2/15/2021,2300,24,Chelsea,5 (3),Newcastle,16 (15),46.965,2.129,2.31,53.035,1.886,1.66,60.038,1.666,1.27,22.237,4.497,6.61,17.725,5.642,11.09,2-0 (10.93); 2-1 (10.27); 1-0 (10.14); 1-1 ( 9.52); 3-0 ( 7.13);,250,2-0 (2-0),2,0,2,0,1854,1645,209,2.837,2.586,0.252,1.799,1.08,0.72,1.038,1.506,-0.468,49.827,45.817,50.173,54.183,17.2,25.6,27.6,18,8,39.6,37.2,18.4,4.4,0.4,,,13,7,01019,01016
England,Premier L,,,2/17/2021,2100,17,Burnley,16 (15),Fulham,18 (17),56.028,1.785,1.67,43.972,2.274,2.32,49.537,2.019,2.92,25.732,3.886,3.21,24.732,4.043,2.72,1-0 (13.74); 1-1 (10.72); 2-0 (10.10); 0-0 ( 9.69); 2-1 ( 7.88);,343,1-1 (0-0),1,1,0,0,1755,1634,121,2.357,2.929,-0.572,0.977,0.939,0.037,1.38,1.99,-0.61,43.662,52.525,56.338,47.475,23.4,33.2,24.4,13.4,4,41.4,32.3,18,6.4,1.7,,,14,7,01030,01010
England,Premier L,,,2/17/2021,2315,16,Everton,7 (14),Man City,1 (3),43.796,2.283,2.29,56.204,1.779,1.69,15.948,6.27,8.95,20.657,4.841,5.7,63.395,1.577,1.35,0-1 (12.51); 1-1 (10.35); 0-2 (10.01); 0-3 (10.01); 1-2 ( 8.28);,133,1-3 (1-1),1,3,1,1,1744,2095,-351,2.722,3.249,-0.527,1.41,2.37,-0.961,1.313,0.879,0.434,51.736,50.173,48.264,49.827,41.7,34.5,17.2,5.2,0.7,11.7,30,24,24,6.7,,,24,1,01017,01009
England,Premier L,,,2/19/2021,2300,25,Wolves,12 (11),Leeds,11 (9),54.414,1.838,1.98,45.586,2.194,1.93,44.791,2.233,2.57,26.432,3.783,3.36,28.777,3.475,2.99,1-0 (13.21); 1-1 (12.65); 0-0 ( 8.24); 0-1 ( 7.89); 2-0 ( 7.70);,561,1-0 (0-0),1,0,0,0,1752,1744,8,2.41,3.565,-1.155,1.23,1.739,-0.509,1.18,1.826,-0.646,52,56.522,48,43.478,23.2,37.2,21.7,13.1,3.5,35.5,34,20.4,8,2.1,,,3,14,01031,01035
England,Premier L,,,2/20/2021,1530,25,Southampton,13 (10),Chelsea,4 (7),51.565,1.939,1.9,48.435,2.065,1.9,33.26,3.007,5,25.84,3.87,3.8,40.9,2.445,1.7,1-1 (11.67); 1-0 (10.76); 0-1 ( 8.81); 0-0 ( 8.12); 1-2 ( 7.92);,282,1-1 (1-0),1,1,1,0,1691,1862,-171,2.626,2.834,-0.208,1.284,1.8,-0.516,1.343,1.034,0.308,50.173,49.655,49.827,50.345,28.6,37.9,21.9,9.9,1.7,28.4,30.8,20.9,14.1,4.2,,,-23,13,01004,01019
England,Premier L,,,2/20/2021,1800,25,Burnley,15 (12),West Bromwich,19 (19),56.014,1.785,1.66,43.986,2.273,2.2,57.596,1.736,2,22.232,4.498,3.3,20.172,4.957,4,2-0 (19.72); 2-1 (12.03); 0-0 (10.57); 1-0 (10.52); 0-1 ( 6.44);,37,0-0 (0-0),0,0,0,0,1743,1491,252,2.355,2.467,-0.112,0.977,0.972,0.005,1.379,1.495,-0.117,43.925,48.131,56.075,51.869,21.7,21.6,40.5,8.1,5.4,48.7,29.7,10.8,10.8,0,,,-8,-5,01030,01006
England,Premier L,,,2/20/2021,2030,25,Liverpool,6 (2),Everton,7 (4),44.46,2.249,2.37,55.54,1.8,1.57,62.717,1.594,1.44,20.647,4.843,4.5,16.636,6.011,7,2-1 (12.15); 2-0 (11.58); 1-1 ( 9.52); 1-0 ( 9.07); 3-1 ( 6.28);,276,0-2 (0-1),0,2,0,1,1913,1732,181,3.145,2.727,0.418,2.059,1.408,0.65,1.086,1.318,-0.232,55.517,51.903,44.483,48.097,15.4,23.5,30,15.5,9.7,38.6,40.5,13.7,6.5,0.7,,,-5,-5,01002,01017
England,Premier L,,,2/20/2021,2300,25,Fulham,18 (19),Sheff Utd,20 (20),57.06,1.753,1.61,42.94,2.329,2.3,45.94,2.177,2.15,26.58,3.762,3.2,27.48,3.639,3.6,1-0 (13.26); 1-1 (11.56); 0-0 (10.14); 0-1 ( 8.84); 2-0 ( 8.58);,100,1-0 (0-0),1,0,0,0,1645,1573,72,2.92,2.145,0.775,0.94,0.871,0.069,1.98,1.274,0.706,53,41.935,47,58.065,26,34,22,14,4,39,34,18,6,2,,,-2,7,01010,01024
England,Premier L,,,2/21/2021,1500,25,West Ham,5 (4),Tottenham,9 (8),51.947,1.925,1.98,48.053,2.081,1.93,47.413,2.109,2.95,25.814,3.874,3.37,26.773,3.735,2.59,1-1 (12.54); 1-0 (11.06); 2-1 ( 9.88); 2-0 ( 8.71); 0-1 ( 8.28);,300,2-1 (1-0),2,1,1,0,1840,1807,33,2.786,2.83,-0.044,1.317,1.751,-0.434,1.469,1.08,0.389,53.448,51.903,46.552,48.097,21.8,33,26,13.6,4,33.5,38,18.6,8,1,,,5,-13,01022,01001
England,Premier L,,,2/21/2021,1705,25,Aston Villa,8 (9),Leicester,3 (3),49.401,2.024,2.14,50.599,1.976,1.78,35.815,2.792,3.32,25.288,3.955,3.62,38.898,2.571,2.24,1-1 (11.62); 1-0 ( 9.59); 0-1 ( 8.76); 2-1 ( 8.63); 0-0 ( 7.23);,265,1-2 (0-2),1,2,0,2,1785,1885,-100,2.638,2.806,-0.168,1,1.5,-0.5,1.638,1.306,0.332,45.402,53.571,54.598,46.429,26.4,35,26,9.8,2.2,27.4,33.2,19.2,13.5,5.2,,,-1,0,01003,01042
England,Premier L,,,2/21/2021,1930,25,Arsenal,10 (8),Man City,1 (2),36.779,2.719,2.1,63.221,1.582,1.81,17.706,5.648,6.71,20.126,4.969,4.56,62.168,1.609,1.52,1-2 ( 9.87); 1-3 ( 9.47); 0-2 ( 9.33); 0-3 ( 8.95); 1-1 ( 8.64);,88,0-1 (0-1),0,1,0,1,1818,2106,-288,2.921,3.252,-0.331,1.776,2.372,-0.597,1.145,0.879,0.266,54.483,50.345,45.517,49.655,34.3,36.3,20.4,6.8,2.2,11.7,23.8,27.2,26.1,6.8,,,-2,17,01018,01009
England,Premier L,,,2/21/2021,2200,25,Man Utd,2 (6),Newcastle,17 (18),44.824,2.231,2.56,55.176,1.812,1.57,68.329,1.464,1.31,19.037,5.253,5.9,12.634,7.915,10.86,2-0 (13.23); 2-1 (13.01); 1-0 ( 9.24); 1-1 ( 9.09); 3-0 ( 6.98);,171,3-1 (1-1),3,1,1,1,1925,1636,289,2.659,2.583,0.075,1.648,1.075,0.573,1.01,1.508,-0.498,50.69,45.635,49.31,54.365,13.9,21.6,30.9,16.3,12.2,42.8,42.1,10.5,4.6,0,,,-7,7,01020,01016
England,Premier L,,,2/22/2021,2300,25,Brighton,16 (17),C Palace,14 (14),55.945,1.787,1.67,44.055,2.27,2.32,47.664,2.098,1.77,25.956,3.853,3.53,26.381,3.791,5.69,1-0 (13.84); 1-1 (11.04); 2-0 ( 9.80); 0-0 ( 9.40); 2-1 ( 7.82);,407,1-2 (0-1),1,2,0,1,1728,1649,79,2.399,2.538,-0.139,0.964,1.114,-0.15,1.435,1.424,0.011,50,46.207,50,53.793,23.5,34.6,24.5,11.7,4.1,40,31.9,18.6,7.6,1.7,,90,16,-4,01036,01012
England,Premier L,,,2/23/2021,2100,18,Leeds,12 (14),Southampton,13 (15),53.772,1.86,2.37,46.228,2.163,1.65,45.163,2.214,2.22,26.08,3.834,3.62,28.757,3.477,3.39,1-0 (12.32); 1-1 (11.59); 0-0 ( 8.51); 2-0 ( 8.40); 0-1 ( 8.01);,549,3-0 (0-0),3,0,0,0,1730,1695,35,3.458,2.624,0.834,1.667,1.283,0.384,1.792,1.341,0.45,54.167,50.345,45.833,49.655,23.9,34.6,23.6,12.5,4.1,35.6,33.5,20.7,8.1,2,,,3,-20,01035,01004
England,Premier L,,,2/27/2021,1530,26,Man City,1 (1),West Ham,4 (6),38.029,2.63,2.43,61.971,1.614,1.61,76.134,1.313,1.25,15.061,6.64,6.53,8.805,11.357,12.87,2-0 (14.79); 2-1 (12.73); 1-0 (10.06); 3-0 ( 8.75); 1-1 ( 8.65);,67,2-1 (1-1),2,1,1,1,2116,1852,264,3.244,2.787,0.457,2.368,1.32,1.048,0.876,1.467,-0.591,50.172,53.608,49.828,46.392,4.8,22.3,32.8,19.4,11.9,45.1,38.8,10.4,2.9,1.4,,,18,5,01009,01022
