season,date,time,country,league,home,away,code_home,code_away,ft_home,ft_away,ht_home,ht_away,result,validated,elo_home,elo_away,elo_diff,p_home,p_draw,p_away,fair_home,fair_draw,fair_away,odds_home,odds_draw,odds_away,p_over,p_under,fair_over,fair_under,odds_over,odds_under,shots,shots_on_target,corners,possession_home,possession_away,form_home,form_away,home_bonus_elo,EloDiff,Band_H,Band_A,lg_avg_gf_home,lg_avg_gf_away,lg_avg_shots_home,lg_avg_shots_away,lg_avg_sot_home,lg_avg_sot_away,lg_avg_cor_home,lg_avg_cor_away,lg_avg_poss_home,lg_avg_poss_away,datetime,elo_home_calc,elo_away_calc,EloDiff_calc,Band_H_calc,Band_A_calc,home_name_calc,away_name_calc,shots_H,shots_A,sot_H,sot_A,corners_H,corners_A,pos_H,pos_A,_stats_src,pressure_usable,xg_usable,xg_proxy_H,xg_proxy_A,shot_quality_H,shot_quality_A,finishing_luck_H,finishing_luck_A
2024-2025,12/30/2024,2300,England,Premier L,Man Utd,Newcastle,1020,1016,0,2,0,2,0-2 (0-2),549,1552.2034565587787,1630.452719109661,-78.24926255088235,34.586,26.479,38.936,2.891,3.777,2.568,2.71,3.6,2.58,48.564,51.436,2.059,1.944,1.69,2.27,,,,,,-15,9,15.305800038113013,-13.24926255088235,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2024-12-30,1552.2034565587787,1630.452719109661,-13.24926255088235,PEER,PEER,Man Utd,Newcastle,,,,,,,,,none,0,0,,,,,,
2024-2025,1/1/2025,2030,England,Premier L,Brentford,Arsenal,1059,1018,1,3,1,1,1-3 (1-1),269,1517.191541656704,1792.6609765387277,-275.4694348820235,16.21,20.457,63.333,6.169,4.888,1.579,6.0,4.5,1.56,54.592,45.408,1.832,2.202,1.68,2.28,,,,,,-3,-1,15.305800038113013,-210.4694348820235,DOG,BULLY,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-01,1517.191541656704,1792.6609765387277,-210.4694348820235,DOG,BULLY,Brentford,Arsenal,,,,,,,,,none,0,0,,,,,,
2024-2025,1/4/2025,1530,England,Premier L,Tottenham,Newcastle,1001,1016,1,2,1,2,1-2 (1-2),497,1598.3955251207085,1644.880979585011,-46.48545446430239,37.689,25.806,36.505,2.653,3.875,2.739,3.9,4.69,1.79,48.893,51.107,2.045,1.957,1.35,3.29,,,,,,-11,9,15.305800038113013,18.514545535697607,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-04,1598.3955251207085,1644.880979585011,18.514545535697607,PEER,PEER,Tottenham,Newcastle,,,,,,,,,none,0,0,,,,,,
2024-2025,1/4/2025,1800,England,Premier L,Aston Villa,Leicester,1003,1042,2,1,0,0,2-1 (0-0),84,1542.8764768574615,1652.0953574830926,-109.21888062563109,61.133,22.399,16.468,1.636,4.464,6.073,1.34,5.69,8.32,49.597,50.403,2.016,1.984,1.43,2.96,,,,,,-2,-17,15.305800038113013,-44.21888062563107,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-04,1542.8764768574615,1652.0953574830926,-44.21888062563107,PEER,PEER,Aston Villa,Leicester,,,,,,,,,none,0,0,,,,,,
2024-2025,1/4/2025,1800,England,Premier L,Bournemouth,Everton,1063,1017,1,0,0,0,1-0 (0-0),569,1777.0820604184091,1505.679772707831,271.4022877105781,53.668,24.06,22.273,1.863,4.156,4.49,1.7,3.97,5.23,49.759,50.241,2.01,1.99,1.85,2.07,,,,,,9,15,15.305800038113013,336.4022877105781,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-04,1777.0820604184091,1505.679772707831,336.4022877105781,BULLY,DOG,Bournemouth,Everton,,,,,,,,,none,0,0,,,,,,
2024-2025,1/4/2025,1800,England,Premier L,C Palace,Chelsea,1012,1019,1,1,0,1,1-1 (0-1),519,1595.4889052250455,1412.9154603682678,182.57344485677777,37.414,26.575,36.011,2.673,3.763,2.777,3.64,3.94,2.0,47.209,52.791,2.118,1.894,1.51,2.66,,,,,,8,-4,15.305800038113013,247.57344485677777,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-04,1595.4889052250455,1412.9154603682678,247.57344485677777,BULLY,DOG,C Palace,Chelsea,,,,,,,,,none,0,0,,,,,,
2024-2025,1/4/2025,1800,England,Premier L,Man City,West Ham,1009,1022,4,1,2,0,4-1 (2-0),370,1571.2339747510405,1489.043925046538,82.19004970450214,63.265,21.2,15.535,1.581,4.717,6.437,1.26,7.24,10.79,56.216,43.784,1.779,2.284,1.32,3.48,,,,,,-22,6,15.305800038113013,147.19004970450214,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-04,1571.2339747510405,1489.043925046538,147.19004970450214,PEER,PEER,Man City,West Ham,,,,,,,,,none,0,0,,,,,,
2024-2025,1/4/2025,1800,England,Premier L,Southampton,Brentford,1004,1059,0,5,0,1,0-5 (0-1),10,1304.1459740976986,1510.3087844835743,-206.16281038587567,18.0,24.0,58.0,5.556,4.167,1.724,3.44,3.65,2.16,48.0,52.0,2.083,1.923,1.73,2.2,,,,,,-2,-5,15.305800038113013,-141.16281038587567,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-04,1304.1459740976986,1510.3087844835743,-141.16281038587567,PEER,PEER,Southampton,Brentford,,,,,,,,,none,0,0,,,,,,
2024-2025,1/4/2025,2030,England,Premier L,Brighton,Arsenal,1036,1018,1,1,0,1,1-1 (0-1),270,1544.0657998462018,1799.5437337118572,-255.47793386565536,15.868,20.458,63.674,6.302,4.888,1.57,4.93,3.68,1.8,55.707,44.293,1.795,2.258,2.02,1.88,,,,,,-8,6,15.305800038113013,-190.47793386565536,DOG,BULLY,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-04,1544.0657998462018,1799.5437337118572,-190.47793386565536,DOG,BULLY,Brighton,Arsenal,,,,,,,,,none,0,0,,,,,,
2024-2025,1/5/2025,1700,England,Premier L,Fulham,Ipswich,1010,1040,2,2,0,1,2-2 (0-1),228,1564.8288470104585,1459.8948248907814,104.93402211967692,57.73,23.644,18.626,1.732,4.229,5.369,1.59,4.2,6.15,45.95,54.05,2.176,1.85,1.82,2.08,,,,,,7,-2,15.305800038113013,169.9340221196769,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-05,1564.8288470104585,1459.8948248907814,169.9340221196769,BULLY,DOG,Fulham,Ipswich,,,,,,,,,none,0,0,,,,,,
2024-2025,1/5/2025,1930,England,Premier L,Liverpool,Man Utd,1002,1020,2,2,0,0,2-2 (0-0),203,1820.6715506403864,1537.775196083429,282.89635455695725,73.617,16.814,9.569,1.358,5.947,10.451,1.36,5.55,8.55,56.314,43.686,1.776,2.289,1.53,2.62,,,,,,1,-15,15.305800038113013,347.89635455695725,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-05,1820.6715506403864,1537.775196083429,347.89635455695725,BULLY,DOG,Liverpool,Man Utd,,,,,,,,,none,0,0,,,,,,
2024-2025,1/6/2025,2300,England,Premier L,Wolves,Nottingham,1031,1037,0,3,0,2,0-3 (0-2),391,1462.6999602532655,1573.2481463538352,-110.54818610056964,31.948,26.512,41.54,3.13,3.772,2.407,4.01,3.54,2.01,48.688,51.312,2.054,1.949,1.87,2.04,,,,,,19,23,15.305800038113013,-45.54818610056964,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-06,1462.6999602532655,1573.2481463538352,-45.54818610056964,PEER,PEER,Wolves,Nottingham,,,,,,,,,none,0,0,,,,,,
2024-2025,1/14/2025,2230,England,Premier L,Brentford,Man City,1059,1009,2,2,0,0,2-2 (0-0),371,1522.6022667556394,1781.4932601688645,-258.8909934132248,26.525,24.498,48.977,3.77,4.082,2.042,5.18,4.51,1.61,51.657,48.343,1.936,2.069,1.44,2.9,,,,,,-4,-4,15.305800038113013,-193.8909934132248,DOG,BULLY,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-14,1522.6022667556394,1781.4932601688645,-193.8909934132248,DOG,BULLY,Brentford,Man City,,,,,,,,,none,0,0,,,,,,
2024-2025,1/14/2025,2230,England,Premier L,West Ham,Fulham,1022,1010,3,2,2,0,3-2 (2-0),628,1501.268572957376,1560.2937538632118,-59.025180905835896,38.211,26.164,35.625,2.617,3.822,2.807,3.22,3.3,2.42,46.637,53.363,2.144,1.874,1.96,1.94,,,,,,-4,1,15.305800038113013,5.974819094164104,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-14,1501.268572957376,1560.2937538632118,5.974819094164104,PEER,PEER,West Ham,Fulham,,,,,,,,,none,0,0,,,,,,
2024-2025,1/14/2025,2230,England,Premier L,Chelsea,Bournemouth,1019,1063,2,2,1,0,2-2 (1-0),409,1650.8294634915842,1577.2339908146691,73.59547267691505,49.298,24.889,25.813,2.028,4.018,3.874,1.54,4.8,5.71,50.427,49.573,1.983,2.017,1.44,2.89,,,,,,-27,7,15.305800038113013,138.59547267691505,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-14,1650.8294634915842,1577.2339908146691,138.59547267691505,PEER,PEER,Chelsea,Bournemouth,,,,,,,,,none,0,0,,,,,,
2024-2025,1/14/2025,2300,England,Premier L,Nottingham,Liverpool,1037,1002,1,1,1,0,1-1 (1-0),188,1588.4669811907,1813.0500450047075,-224.5830638140076,25.746,22.975,51.279,3.884,4.353,1.95,5.7,4.3,1.62,57.623,42.377,1.735,2.36,1.64,2.44,,,,,,24,6,15.305800038113013,-159.58306381400757,DOG,BULLY,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-14,1588.4669811907,1813.0500450047075,-159.58306381400757,DOG,BULLY,Nottingham,Liverpool,,,,,,,,,none,0,0,,,,,,
2024-2025,1/15/2025,2230,England,Premier L,Everton,Aston Villa,1017,1003,0,1,0,0,0-1 (0-0),648,1483.0439089829092,1599.366023544526,-116.3221145616169,38.598,26.403,34.999,2.591,3.787,2.857,3.55,3.13,2.35,46.113,53.887,2.169,1.856,2.35,1.65,,,,,,-4,-4,15.305800038113013,-51.3221145616169,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-15,1483.0439089829092,1599.366023544526,-51.3221145616169,PEER,PEER,Everton,Aston Villa,,,,,,,,,none,0,0,,,,,,
2024-2025,1/15/2025,2230,England,Premier L,Leicester,C Palace,1042,1012,0,2,0,0,0-2 (0-0),81,1409.0383420487872,1544.14237084897,-135.10402880018273,19.983,23.518,56.499,5.004,4.252,1.77,4.07,3.63,1.97,47.361,52.639,2.111,1.9,1.91,1.99,,,,,,-13,-1,15.305800038113013,-70.10402880018273,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-15,1409.0383420487872,1544.14237084897,-70.10402880018273,PEER,PEER,Leicester,C Palace,,,,,,,,,none,0,0,,,,,,
2024-2025,1/15/2025,2230,England,Premier L,Newcastle,Wolves,1016,1031,3,0,1,0,3-0 (1-0),242,1655.413367191089,1447.4811254164008,207.93224177468824,66.155,19.582,14.264,1.512,5.107,7.011,1.37,5.4,8.5,56.848,43.152,1.759,2.317,1.51,2.66,,,,,,23,17,15.305800038113013,272.93224177468824,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-15,1655.413367191089,1447.4811254164008,272.93224177468824,BULLY,DOG,Newcastle,Wolves,,,,,,,,,none,0,0,,,,,,
2024-2025,1/15/2025,2300,England,Premier L,Arsenal,Tottenham,1018,1001,2,1,2,1,2-1 (2-1),302,1794.5517373308603,1587.8631375146304,206.68859981623007,70.53,17.372,12.098,1.418,5.756,8.266,1.38,5.35,8.2,60.238,39.763,1.66,2.515,1.54,2.6,,,,,,6,-18,15.305800038113013,271.6885998162302,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-15,1794.5517373308603,1587.8631375146304,271.6885998162302,BULLY,DOG,Arsenal,Tottenham,,,,,,,,,none,0,0,,,,,,
2024-2025,1/16/2025,2230,England,Premier L,Ipswich,Brighton,1040,1036,0,2,0,0,0-2 (0-0),332,1464.4299180380278,1549.0577962271984,-84.62787818917059,33.927,25.86,40.214,2.948,3.867,2.487,3.94,3.75,1.97,48.503,51.498,2.062,1.942,1.79,2.12,,,,,,11,2,15.305800038113013,-19.627878189170588,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-16,1464.4299180380278,1549.0577962271984,-19.627878189170588,PEER,PEER,Ipswich,Brighton,,,,,,,,,none,0,0,,,,,,
2024-2025,1/16/2025,2300,England,Premier L,Man Utd,Southampton,1020,1004,3,1,0,1,3-1 (0-1),6,1545.3967017191076,1291.8524918256337,253.5442098934741,30.494,33.333,36.172,3.279,3.0,2.765,1.29,6.1,11.0,52.672,47.328,1.899,2.113,1.58,2.47,,,,,,-23,-6,15.305800038113013,318.5442098934741,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-16,1545.3967017191076,1291.8524918256337,318.5442098934741,BULLY,DOG,Man Utd,Southampton,,,,,,,,,none,0,0,,,,,,
2024-2025,1/18/2025,1530,England,Premier L,Newcastle,Bournemouth,1016,1063,1,4,1,2,1-4 (1-2),325,1661.4353333523975,1581.0241487154435,80.41118463695398,51.627,24.175,24.198,1.937,4.137,4.133,1.66,4.25,5.2,51.526,48.474,1.941,2.063,1.54,2.61,,,,,,23,7,15.305800038113013,145.41118463695398,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-18,1661.4353333523975,1581.0241487154435,145.41118463695398,PEER,PEER,Newcastle,Bournemouth,,,,,,,,,none,0,0,,,,,,
2024-2025,1/18/2025,1800,England,Premier L,Brentford,Liverpool,1059,1002,0,2,0,0,0-2 (0-0),267,1527.6676562355742,1808.754771328608,-281.08711509303384,15.214,20.598,64.188,6.573,4.855,1.558,6.33,5.0,1.49,54.786,45.214,1.825,2.212,1.35,3.36,,,,,,-4,6,15.305800038113013,-216.08711509303384,DOG,BULLY,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-18,1527.6676562355742,1808.754771328608,-216.08711509303384,DOG,BULLY,Brentford,Liverpool,,,,,,,,,none,0,0,,,,,,
2024-2025,1/18/2025,1800,England,Premier L,Leicester,Fulham,1042,1010,0,2,0,0,0-2 (0-0),47,1397.0245594869343,1550.4657060301029,-153.44114654316854,19.02,21.974,59.005,5.258,4.551,1.695,4.65,3.79,1.81,49.333,50.667,2.027,1.974,1.85,2.06,,,,,,-13,1,15.305800038113013,-88.44114654316854,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-18,1397.0245594869343,1550.4657060301029,-88.44114654316854,PEER,PEER,Leicester,Fulham,,,,,,,,,none,0,0,,,,,,
2024-2025,1/18/2025,1800,England,Premier L,West Ham,C Palace,1022,1012,0,2,0,0,0-2 (0-0),737,1511.0966207904848,1556.1561534108228,-45.05953262033791,40.145,26.454,33.401,2.491,3.78,2.994,2.86,3.32,2.66,46.11,53.89,2.169,1.856,2.06,1.85,,,,,,-4,-1,15.305800038113013,19.94046737966209,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-18,1511.0966207904848,1556.1561534108228,19.94046737966209,PEER,PEER,West Ham,C Palace,,,,,,,,,none,0,0,,,,,,
2024-2025,1/18/2025,2030,England,Premier L,Arsenal,Aston Villa,1018,1003,2,2,1,0,2-2 (1-0),275,1798.0133050999443,1607.899505476736,190.11379962320848,68.465,17.703,13.832,1.461,5.649,7.23,1.57,4.35,6.1,61.148,38.852,1.635,2.574,1.76,2.14,,,,,,6,-4,15.305800038113013,255.11379962320848,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-18,1798.0133050999443,1607.899505476736,255.11379962320848,BULLY,DOG,Arsenal,Aston Villa,,,,,,,,,none,0,0,,,,,,
2024-2025,1/19/2025,1700,England,Premier L,Everton,Tottenham,1017,1001,3,2,3,0,3-2 (3-0),533,1474.5104270506993,1584.4015697455463,-109.89114269484708,39.107,25.994,34.899,2.557,3.847,2.865,2.56,3.51,2.85,47.106,52.894,2.123,1.891,1.88,2.02,,,,,,-4,-18,15.305800038113013,-44.89114269484708,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-19,1474.5104270506993,1584.4015697455463,-44.89114269484708,PEER,PEER,Everton,Tottenham,,,,,,,,,none,0,0,,,,,,
2024-2025,1/19/2025,1700,England,Premier L,Man Utd,Brighton,1020,1036,1,3,1,1,1-3 (1-1),727,1549.530687571687,1563.2112929609534,-13.680605389266477,40.735,26.078,33.187,2.455,3.835,3.013,2.34,3.45,3.25,47.184,52.816,2.119,1.893,1.83,2.08,,,,,,-23,2,15.305800038113013,51.319394610733525,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-19,1549.530687571687,1563.2112929609534,51.319394610733525,PEER,PEER,Man Utd,Brighton,,,,,,,,,none,0,0,,,,,,
2024-2025,1/19/2025,1700,England,Premier L,Nottingham,Southampton,1037,1004,3,2,3,0,3-2 (3-0),5,1592.7622548667994,1287.718505973054,305.04374889374526,80.0,16.0,4.0,1.25,6.25,25.0,1.37,5.15,9.23,80.0,20.0,1.25,5.0,1.69,2.25,,,,,,24,-6,15.305800038113013,370.04374889374526,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-19,1592.7622548667994,1287.718505973054,370.04374889374526,BULLY,DOG,Nottingham,Southampton,,,,,,,,,none,0,0,,,,,,
2024-2025,1/19/2025,1930,England,Premier L,Ipswich,Man City,1040,1009,0,6,0,3,0-6 (0-3),105,1450.2764213042728,1776.4278706889295,-326.15144938465664,22.635,22.521,54.844,4.418,4.44,1.823,8.5,5.5,1.37,56.366,43.634,1.774,2.292,1.51,2.66,,,,,,11,-4,15.305800038113013,-261.15144938465664,DOG,BULLY,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-19,1450.2764213042728,1776.4278706889295,-261.15144938465664,DOG,BULLY,Ipswich,Man City,,,,,,,,,none,0,0,,,,,,
2024-2025,1/20/2025,2300,England,Premier L,Chelsea,Wolves,1019,1031,3,1,1,1,3-1 (1-1),265,1647.0393055908096,1441.459159255092,205.58014633571747,61.664,20.979,17.357,1.622,4.767,5.761,1.44,5.25,6.8,54.097,45.903,1.849,2.179,1.41,3.03,,,,,,-27,17,15.305800038113013,270.5801463357175,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-20,1647.0393055908096,1441.459159255092,270.5801463357175,BULLY,DOG,Chelsea,Wolves,,,,,,,,,none,0,0,,,,,,
2024-2025,1/25/2025,1800,England,Premier L,Liverpool,Ipswich,1002,1040,4,1,3,0,4-1 (3-0),57,1580.4109551583192,1485.7953555444053,94.6155996139139,82.333,12.564,5.104,1.215,7.959,19.594,1.1,12.25,24.5,64.258,35.742,1.556,2.798,1.29,3.75,,,,,,-1,12,15.305800038113013,159.6155996139139,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-25,1580.4109551583192,1485.7953555444053,159.6155996139139,BULLY,DOG,Liverpool,Ipswich,,,,,,,,,none,0,0,,,,,,
2024-2025,1/25/2025,1800,England,Premier L,Bournemouth,Nottingham,1063,1037,5,0,1,0,5-0 (1-0),292,1436.239353513444,1791.7565578658196,-355.5172043523756,47.097,24.768,28.135,2.123,4.037,3.554,1.97,3.73,3.94,51.142,48.858,1.955,2.047,1.78,2.14,,,,,,2,19,15.305800038113013,-290.5172043523756,DOG,BULLY,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-25,1436.239353513444,1791.7565578658196,-290.5172043523756,DOG,BULLY,Bournemouth,Nottingham,,,,,,,,,none,0,0,,,,,,
2024-2025,1/25/2025,1800,England,Premier L,Southampton,Newcastle,1004,1016,1,3,1,2,1-3 (1-2),5,1605.4487029106483,1594.886283111436,10.562419799212194,12.0,20.0,68.0,8.333,5.0,1.471,6.62,5.04,1.47,52.0,48.0,1.923,2.083,1.49,2.74,,,,,,-12,19,15.305800038113013,75.5624197992122,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-25,1605.4487029106483,1594.886283111436,75.5624197992122,PEER,PEER,Southampton,Newcastle,,,,,,,,,none,0,0,,,,,,
2024-2025,1/25/2025,1800,England,Premier L,Wolves,Arsenal,1031,1018,0,1,0,0,0-1 (0-0),100,1815.467520663744,1442.5442867242298,372.92323393951415,14.9,20.76,64.34,6.711,4.817,1.554,5.93,4.15,1.61,53.46,46.54,1.871,2.149,1.96,1.94,,,,,,-9,-2,15.305800038113013,437.92323393951415,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-25,1815.467520663744,1442.5442867242298,437.92323393951415,BULLY,DOG,Wolves,Arsenal,,,,,,,,,none,0,0,,,,,,
2024-2025,1/25/2025,1800,England,Premier L,Brighton,Everton,1036,1017,0,1,0,1,0-1 (0-1),586,1285.5944777284174,1637.0107791571932,-351.4163014287758,52.535,24.204,23.262,1.903,4.132,4.299,1.74,3.69,5.42,49.248,50.752,2.031,1.97,2.05,1.86,,,,,,9,-12,15.305800038113013,-286.4163014287758,DOG,BULLY,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-25,1285.5944777284174,1637.0107791571932,-286.4163014287758,DOG,BULLY,Brighton,Everton,,,,,,,,,none,0,0,,,,,,
2024-2025,1/25/2025,2030,England,Premier L,Man City,Chelsea,1009,1019,3,1,1,1,3-1 (1-1),243,1784.1600052689726,1652.2591113324577,131.90089393651488,54.667,22.928,22.405,1.829,4.361,4.463,2.39,3.89,2.85,53.752,46.248,1.86,2.162,1.46,2.84,,,,,,1,-23,15.305800038113013,196.90089393651488,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-25,1784.1600052689726,1652.2591113324577,196.90089393651488,BULLY,DOG,Man City,Chelsea,,,,,,,,,none,0,0,,,,,,
2024-2025,1/26/2025,1700,England,Premier L,C Palace,Brentford,1012,1059,1,2,0,0,1-2 (0-0),688,1572.0161085707036,1520.9549069004383,51.06120167026529,51.123,24.758,24.119,1.956,4.039,4.146,1.97,3.8,3.84,49.404,50.596,2.024,1.976,1.61,2.43,,,,,,12,3,15.305800038113013,116.06120167026528,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-26,1572.0161085707036,1520.9549069004383,116.06120167026528,PEER,PEER,C Palace,Brentford,,,,,,,,,none,0,0,,,,,,
2024-2025,1/26/2025,1700,England,Premier L,Tottenham,Leicester,1001,1042,1,2,1,0,1-2 (1-0),40,1573.1166412518403,1385.7624810085472,187.3541602432931,57.125,22.813,20.063,1.751,4.384,4.984,1.51,5.05,5.85,52.563,47.438,1.902,2.108,1.34,3.4,,,,,,-14,-12,15.305800038113013,252.3541602432931,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-26,1573.1166412518403,1385.7624810085472,252.3541602432931,BULLY,DOG,Tottenham,Leicester,,,,,,,,,none,0,0,,,,,,
2024-2025,1/26/2025,1930,England,Premier L,Aston Villa,West Ham,1003,1022,1,1,1,0,1-1 (1-0),544,1614.156252710861,1495.236665630604,118.91958708025707,53.435,23.913,22.652,1.871,4.182,4.415,1.47,4.9,6.9,49.418,50.583,2.024,1.977,1.61,2.43,,,,,,8,-6,15.305800038113013,183.9195870802571,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-26,1614.156252710861,1495.236665630604,183.9195870802571,BULLY,DOG,Aston Villa,West Ham,,,,,,,,,none,0,0,,,,,,
2024-2025,1/26/2025,2200,England,Premier L,Fulham,Man Utd,1010,1020,0,1,0,0,0-1 (0-0),550,1561.72778450849,1532.3310253743211,29.39675913416886,50.586,24.735,24.679,1.977,4.043,4.052,2.4,3.55,3.03,48.316,51.684,2.07,1.935,1.89,2.01,,,,,,-8,-8,15.305800038113013,94.39675913416886,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-01-26,1561.72778450849,1532.3310253743211,94.39675913416886,PEER,PEER,Fulham,Man Utd,,,,,,,,,none,0,0,,,,,,
2024-2025,2/1/2025,1530,England,Premier L,Nottingham,Brighton,1037,1036,7,0,3,0,7-0 (3-0),573,1579.1686978917028,1566.1149178275546,13.053780064148214,49.664,25.25,25.086,2.014,3.96,3.986,2.68,3.45,2.74,49.511,50.489,2.02,1.981,1.83,2.07,,,,,,14,19,15.305800038113013,78.05378006414821,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-02-01,1579.1686978917028,1566.1149178275546,78.05378006414821,PEER,PEER,Nottingham,Brighton,,,,,,,,,none,0,0,,,,,,
2024-2025,2/1/2025,1800,England,Premier L,Everton,Leicester,1017,1042,4,0,3,0,4-0 (3-0),71,1641.8491392669782,1549.0757645767117,92.77337469026656,57.707,23.462,18.831,1.733,4.262,5.311,1.96,3.34,4.53,47.292,52.708,2.115,1.897,2.34,1.66,,,,,,-10,-12,15.305800038113013,157.77337469026656,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-02-01,1641.8491392669782,1549.0757645767117,157.77337469026656,BULLY,DOG,Everton,Leicester,,,,,,,,,none,0,0,,,,,,
2024-2025,2/1/2025,1800,England,Premier L,Bournemouth,Liverpool,1063,1002,0,2,0,1,0-2 (0-1),140,1439.9400518147038,1280.7561176186323,159.1839341960715,33.182,24.648,42.17,3.014,4.057,2.371,4.66,4.26,1.72,55.441,44.559,1.804,2.244,1.47,2.78,,,,,,14,-1,15.305800038113013,224.1839341960715,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-02-01,1439.9400518147038,1280.7561176186323,224.1839341960715,BULLY,DOG,Bournemouth,Liverpool,,,,,,,,,none,0,0,,,,,,
2024-2025,2/1/2025,1800,England,Premier L,Newcastle,Fulham,1016,1010,1,2,1,0,1-2 (1-0),556,1621.1662881303816,1818.07175557327,-196.90546744288827,52.087,24.77,23.143,1.92,4.037,4.321,1.77,3.82,4.91,49.941,50.059,2.002,1.998,1.71,2.24,,,,,,3,-8,15.305800038113013,-131.90546744288827,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-02-01,1621.1662881303816,1818.07175557327,-131.90546744288827,PEER,PEER,Newcastle,Fulham,,,,,,,,,none,0,0,,,,,,
2024-2025,2/1/2025,1800,England,Premier L,Ipswich,Southampton,1040,1004,1,2,1,1,1-2 (1-1),1,1500.09139287517,1401.9706529595303,98.12073991563943,100.0,0.0,0.0,1.0,0.0,0.0,1.91,3.75,4.18,0.0,100.0,0.0,1.0,1.76,2.16,,,,,,2,-10,15.305800038113013,163.12073991563943,BULLY,DOG,1.513157894736842,1.4210526315789471,,,,,,,,,2025-02-01,1500.09139287517,1401.9706529595303,163.12073991563943,BULLY,DOG,Ipswich,Southampton,,,,,,,,,none,0,0,,,,,,
2024-2025,2/1/2025,2030,England,Premier L,Wolves,Aston Villa,1031,1003,2,0,1,0,2-0 (1-0),310,1433.0771351146186,1609.3073116197202,-176.23017650510155,30.535,25.766,43.699,3.275,3.881,2.288,3.32,3.48,2.28,48.985,51.015,2.041,1.96,1.88,2.04,,,,,,-9,8,15.305800038113013,-111.23017650510155,PEER,PEER,1.513157894736842,1.4210526315789471,,,,,,,,,2025-02-01,1433.0771351146186,1609.3073116197202,-111.23017650510155,PEER,PEER,Wolves,Aston Villa,,,,,,,,,none,0,0,,,,,,
