country,league,alert,verif,sezonul,datameci,orameci,etapa,txtechipa1,place1t,place1a,txtechipa2,place2t,place2d,customh,customa,home_val,avghome,home_val_2,home_val_3,home_val_4,home_val_5,away_val,avgaway,away_val_2,away_val_3,away_val_4,away_val_5,cotaa,cotae,cotad,cotao0,cotau0,cotao1,cotau1,cotao,cotau,cotao3,cotau3,cotao4,cotau4,gg,ng,result,scor1,scor2,scorp1,scorp2,formah,formaa,formadif,h2h,suth,suta,sutht,sutat,corh,cora,foulsh,foulsa,yellowh,yellowa,ballph,ballpa,goalminh,goalmina,swinh,sdrawh,slosth,sscoreh,sreceiveh,soverh,sunderh,swina,sdrawa,slosta,sscorea,sreceivea,sovera,sundera,jucatori1,jucatori2,wdlh1,wdlh2,wdlh3,wdlh4,wdlh5,wdla1,wdla2,wdla3,wdla4,wdla5,custom3,custom4,codechipa1,codechipa2
"England","Premier L","","","26",06/12/2025,"1800","15","Everton","10","14","Nottingham","16","11",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.120,3.370,3.840,1.070,9.000,1.360,3.340,2.130,1.780,3.710,1.290,7.240,1.100,1.830,1.980,"3-0 (2-0)",3,0,2,0,3,17,-14,"",11,7,5,3,6,3,17,15,4,3,41,59," 2;45;80","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01017","01037"
"England","Premier L","","","26",06/12/2025,"1800","15","Man City"," 2"," 2","Sunderland"," 6","12",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.270,6.450,11.000,1.010,20.000,1.140,5.790,1.450,2.770,2.170,1.730,3.530,1.310,1.830,1.980,"3-0 (2-0)",3,0,2,0,0,10,-10,"",18,8,6,1,6,5,9,10,1,0,64,36,"31;35;65","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01009","01021"
"England","Premier L","","","26",06/12/2025,"1800","15","Newcastle","12"," 9","Burnley","19","18",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.330,5.750,9.250,1.020,18.500,1.180,5.000,1.580,2.460,2.460,1.580,4.370,1.220,1.990,1.750,"2-1 (2-0)",2,1,2,0,14,-16,30,"",17,9,7,3,9,9,9,11,2,2,69,31,"31;45","90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01016","01030"
"England","Premier L","","","26",06/12/2025,"1800","15","Tottenham","11","19","Brentford","13","17",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.500,3.440,2.980,1.060,10.000,1.300,3.630,2.020,1.880,3.350,1.340,6.800,1.110,1.680,2.180,"2-0 (2-0)",2,0,2,0,-9,2,-11,"",15,4,7,1,7,6,8,9,3,4,53,47,"25;43","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01001","01059"
"England","Premier L","","","26",06/12/2025,"2030","15","Leeds","17","13","Liverpool"," 8"," 8",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.580,4.070,1.760,1.030,13.700,1.270,3.940,1.790,2.110,2.980,1.410,5.010,1.180,1.680,2.180,"3-3 (0-0)",3,3,0,0,-1,-20,19,"",12,16,5,7,5,4,14,14,3,3,45,55,"73;75;90","48;50;80","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01035","01002"
"England","Premier L","","","26",07/12/2025,"1700","15","Brighton"," 7"," 6","West Ham","18","14",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.630,4.350,5.350,1.020,15.800,1.200,4.740,1.610,2.410,2.560,1.550,4.160,1.240,1.590,2.360,"1-1 (0-0)",1,1,0,0,8,2,6,"",22,14,4,5,10,6,12,8,2,2,68,32,"90","73","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01036","01022"
"England","Premier L","","","26",07/12/2025,"1930","15","Fulham","15"," 8","C Palace"," 5"," 4",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.530,3.400,2.960,1.060,10.000,1.310,3.660,2.010,1.900,3.530,1.330,6.800,1.110,1.670,2.210,"1-2 (1-1)",1,2,1,1,4,-5,9,"",12,11,4,5,6,4,5,8,0,0,63,37,"38","20;87","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01010","01012"
"England","Premier L","","","26",08/12/2025,"2300","15","Wolves","20","20","Man Utd"," 8"," 9",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.350,4.200,1.650,1.030,13.700,1.210,4.560,1.750,2.170,2.810,1.460,5.010,1.180,1.800,2.020,"1-4 (1-1)",1,4,1,1,-9,0,-9,"",8,27,2,10,1,9,17,12,3,2,37,63,"45","25;51;62;82","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01031","01020"
"England","Premier L","","","26",13/12/2025,"1800","16","Chelsea"," 5","14","Everton"," 7"," 8",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.750,3.950,4.780,1.050,11.000,1.280,3.960,1.870,2.040,3.150,1.390,5.250,1.090,1.780,1.950,"2-0 (2-0)",2,0,2,0,-9,3,-12,"",16,3,2,2,8,0,7,15,0,4,69,31,"21;45","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01019","01017"
"England","Premier L","","","26",13/12/2025,"1800","16","Liverpool","10","12","Brighton"," 8","10",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.790,4.060,4.420,1.010,16.500,1.130,4.500,1.670,2.320,2.630,1.530,4.400,1.170,1.590,2.240,"2-0 (1-0)",2,0,1,0,-12,0,-12,"",18,14,4,1,2,2,8,15,1,2,49,51," 1;60","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01002","01036"
"England","Premier L","","","26",13/12/2025,"2030","16","Burnley","19","17","Fulham","15","16",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.980,3.410,2.070,1.020,7.800,1.370,3.280,2.170,1.760,3.670,1.300,6.550,1.050,1.850,1.870,"2-3 (1-2)",2,3,1,2,-12,2,-14,"",16,3,2,2,8,0,7,15,0,4,69,31,"21;86"," 9;31;58","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01030","01010"
"England","Premier L","","","26",13/12/2025,"2300","16","Arsenal"," 1"," 2","Wolves","20","20",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.130,8.690,21.860,1.020,17.500,1.100,5.050,1.530,2.550,2.340,1.610,3.760,1.220,2.650,1.430,"2-1 (0-0)",2,1,0,0,-1,-12,11,"",16,3,2,2,8,0,7,15,0,4,69,31,"70;90","90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01018","01031"
"England","Premier L","","","26",14/12/2025,"1700","16","C Palace"," 4","15","Man City"," 2"," 7",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.230,3.820,1.900,1.030,13.800,1.210,4.610,1.750,2.170,2.830,1.470,4.960,1.180,1.650,2.240,"0-3 (0-1)",0,3,0,1,0,0,0,"",16,8,4,6,2,2,9,6,2,0,39,61,"","41;69;89","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01012","01009"
"England","Premier L","","","26",14/12/2025,"1700","16","Nottingham","17","18","Tottenham","11"," 3",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.750,3.350,2.740,1.050,10.500,1.310,3.660,1.990,1.920,3.560,1.320,6.020,1.140,1.650,2.240,"3-0 (1-0)",3,0,1,0,3,-1,4,"",15,6,6,1,3,3,9,13,1,3,48,52,"28;50;79","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01037","01001"
"England","Premier L","","","26",14/12/2025,"1700","16","Sunderland"," 9"," 6","Newcastle","12","14",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.610,3.430,2.180,1.050,11.000,1.300,3.760,1.950,1.950,3.350,1.350,6.320,1.130,1.680,2.180,"1-0 (0-0)",1,0,0,0,9,15,-6,"",5,6,1,2,3,6,10,10,5,4,47,53,"46","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01021","01016"
"England","Premier L","","","26",14/12/2025,"1700","16","West Ham","18","19","Aston Villa"," 3"," 6",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.350,3.570,2.230,1.050,11.000,1.270,4.060,1.810,2.090,3.030,1.410,5.260,1.170,1.600,2.340,"2-3 (2-1)",2,3,2,1,2,14,-12,"",10,7,3,4,5,3,18,13,1,2,41,59," 1;24"," 9;50;79","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01022","01003"
"England","Premier L","","","26",14/12/2025,"1930","16","Brentford","14"," 4","Leeds","16","19",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.230,3.330,3.590,1.080,8.510,1.380,3.220,2.200,1.740,3.400,1.340,7.620,1.090,1.810,2.000,"1-1 (0-0)",1,1,0,0,-7,10,-17,"",7,18,2,4,0,3,8,9,0,0,57,43,"70","82","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01059","01035"
"England","Premier L","","","26",15/12/2025,"2300","16","Man Utd"," 6","11","Bournemouth","13","15",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.810,4.150,4.200,1.010,15.000,1.140,5.790,1.490,2.700,2.230,1.710,3.530,1.310,1.490,2.640,"4-4 (2-1)",4,4,2,1,5,-19,24,"",25,15,9,9,5,4,15,12,2,3,57,43,"13;45;77;79","40;46;52;84","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01020","01063"
"England","Premier L","","","26",20/12/2025,"1530","17","Newcastle","12"," 6","Chelsea"," 4"," 2",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.870,3.550,2.520,1.020,16.000,1.190,4.790,1.700,2.270,2.670,1.510,4.410,1.220,1.510,2.550,"2-2 (2-0)",2,2,2,0,1,-9,10,"",11,13,5,4,6,4,13,14,3,6,47,53," 4;20","49;66","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01016","01019"
"England","Premier L","","","26",20/12/2025,"1800","17","Bournemouth","13"," 9","Burnley","19","19",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.480,4.800,6.950,1.020,16.000,1.200,4.720,1.590,2.480,2.480,1.590,4.650,1.200,1.680,2.180,"1-1 (0-0)",1,1,0,0,-12,-12,0,"",16,4,1,1,5,3,11,11,1,1,66,34,"67","90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01063","01030"
"England","Premier L","","","26",20/12/2025,"1800","17","Brighton","10"," 8","Sunderland"," 8","12",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.880,3.630,4.640,1.040,11.600,1.280,3.850,1.910,2.000,3.170,1.380,6.020,1.140,1.760,2.060,"0-0 (0-0)",0,0,0,0,-10,13,-23,"",16,14,4,6,3,4,11,15,2,2,57,43,"","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01036","01021"
"England","Premier L","","","26",20/12/2025,"1800","17","Man City"," 2"," 2","West Ham","18","13",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.190,8.250,14.000,1.020,19.000,1.100,7.370,1.340,3.310,1.920,1.970,3.090,1.380,1.760,2.060,"3-0 (2-0)",3,0,2,0,12,0,12,"",17,7,8,3,6,0,16,10,1,1,66,34," 5;38;69","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01009","01022"
"England","Premier L","","","26",20/12/2025,"1800","17","Wolves","20","20","Brentford","14","18",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.470,3.480,2.210,1.060,10.000,1.330,3.500,2.050,1.860,3.610,1.320,6.800,1.110,1.720,2.120,"0-2 (0-0)",0,2,0,0,-12,-10,-2,"",9,7,2,6,3,4,12,15,2,4,43,57,"","63;83","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01031","01059"
"England","Premier L","","","26",20/12/2025,"2030","17","Tottenham","11","17","Liverpool"," 7"," 8",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.710,3.680,2.050,1.030,13.800,1.250,4.160,1.830,2.050,2.990,1.410,5.480,1.160,1.640,2.260,"1-2 (0-0)",1,2,0,0,0,1,-1,"",15,8,4,4,2,6,9,7,5,3,35,65,"83","56;66","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01001","01002"
"England","Premier L","","","26",20/12/2025,"2300","17","Everton"," 9","12","Arsenal"," 1"," 4",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.650,4.200,1.560,1.040,11.600,1.330,3.510,2.030,1.880,3.600,1.320,6.480,1.120,1.960,1.850,"0-1 (0-1)",0,1,0,1,1,-4,5,"",5,13,1,2,2,3,4,5,2,2,35,65,"","27","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01017","01018"
"England","Premier L","","","26",20/12/2025,"2300","17","Leeds","17","14","C Palace"," 5"," 1",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.930,3.110,2.740,1.100,7.370,1.470,2.850,2.530,1.570,4.450,1.220,9.030,1.070,1.940,1.860,"4-1 (2-0)",4,1,2,0,15,-5,20,"",20,9,8,3,9,5,5,10,1,3,53,47,"38;45;60;90","90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01035","01012"
"England","Premier L","","","26",21/12/2025,"1930","17","Aston Villa"," 3"," 3","Man Utd"," 6"," 7",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.040,3.750,3.760,1.040,13.000,1.200,4.500,1.640,2.330,2.570,1.540,4.500,1.200,1.570,2.250,"2-1 (1-1)",2,1,1,1,15,7,8,"",12,15,4,6,5,5,11,14,1,2,43,57,"45;57","45","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01003","01020"
"England","Premier L","","","26",22/12/2025,"2300","17","Fulham","15","13","Nottingham","16","11",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.660,3.350,2.830,1.060,10.000,1.300,3.740,1.940,1.960,3.420,1.340,6.500,1.110,1.700,2.050,"1-0 (1-0)",1,0,1,0,0,-1,1,"",11,12,1,2,1,5,5,9,5,4,49,51,"45","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01010","01037"
"England","Premier L","","","26",26/12/2025,"2300","18","Man Utd"," 7","13","Newcastle","11","15",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.540,3.650,2.740,1.010,16.500,1.160,4.500,1.640,2.340,2.570,1.550,4.450,1.140,1.500,2.450,"",0,0,0,0,0,-9,9,"",0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01020","01016"
