date,home,away,market,outcome,prob,odds,edge,EV
2026-05-02 12:30:00,St. Pauli,Mainz 05,TG Interval,1-3,0.6607987863900703,3.0,0.32746545305673697,0.982396359170211
2025-12-14 14:30:00,Freiburg,Dortmund,TG Interval,0-3,0.6605355674045947,3.0,0.3272022340712614,0.9816067022137842
2025-12-12 19:30:00,Union Berlin,RasenBallsport Leipzig,TG Interval,0-3,0.6604254821959448,3.0,0.32709214886261145,0.9812764465878343
2026-01-31 14:30:00,Augsburg,St. Pauli,TG Interval,1-3,0.6604049618276036,3.0,0.32707162849427024,0.9812148854828107
2026-02-21 12:30:00,St. Pauli,Werder Bremen,TG Interval,1-3,0.6591391002879532,3.0,0.3258057669546199,0.9774173008638596
2026-05-16 12:30:00,St. Pauli,Wolfsburg,TG Interval,1-3,0.6578967156020644,3.0,0.3245633822687311,0.9736901468061934
2026-02-28 12:30:00,Ein Frankfurt,Freiburg,TG Interval,0-3,0.657306228858346,3.0,0.3239728955250127,0.971918686575038
2026-01-11 14:30:00,Borussia M.Gladbach,Augsburg,TG Interval,1-3,0.656720162544374,3.0,0.3233868292110407,0.9701604876331222
2026-02-28 12:30:00,Borussia M.Gladbach,Union Berlin,TG Interval,1-3,0.6563800974602092,3.0,0.3230467641268759,0.9691402923806276
2026-01-15 19:30:00,Augsburg,Union Berlin,TG Interval,1-3,0.6558787947217162,3.0,0.32254546138838286,0.9676363841651485
2026-01-31 14:30:00,Werder Bremen,Borussia M.Gladbach,TG Interval,0-3,0.6548743607544648,3.0,0.3215410274211315,0.9646230822633943
2025-12-20 14:30:00,Hamburger SV,Ein Frankfurt,TG Interval,1-3,0.6542229218143927,3.0,0.32088958848105936,0.962668765443178
2026-02-07 12:30:00,FC Cologne,RasenBallsport Leipzig,TG Interval,0-3,0.6541655491493821,3.0,0.32083221581604876,0.9624966474481462
2026-01-13 19:30:00,Hamburger SV,Leverkusen,TG Interval,1-3,0.6526839197805397,3.0,0.31935058644720643,0.9580517593416191
2026-03-21 12:30:00,St. Pauli,Freiburg,TG Interval,1-3,0.6524256938950561,3.0,0.3190923605617228,0.9572770816851683
2026-01-14 19:30:00,RasenBallsport Leipzig,Freiburg,TG Interval,0-3,0.6514681236732178,3.0,0.3181347903398845,0.9544043710196535
2026-04-11 12:30:00,St. Pauli,Bayern Munich,TG Interval,0-3,0.6510894748307376,3.0,0.31775614149740433,0.9532684244922129
2026-04-04 12:30:00,Ein Frankfurt,FC Cologne,TG Interval,0-3,0.650757067403496,3.0,0.3174237340701627,0.952271202210488
2026-05-16 12:30:00,FC Heidenheim,Mainz 05,TG Interval,1-3,0.6503707945462393,3.0,0.31703746121290594,0.9511123836387179
2026-04-04 12:30:00,Borussia M.Gladbach,FC Heidenheim,TG Interval,1-3,0.6496955931030457,3.0,0.3163622597697124,0.9490867793091371
2026-04-18 12:30:00,St. Pauli,FC Cologne,TG Interval,1-3,0.6493887612329843,3.0,0.31605542789965096,0.9481662836989528
2026-02-14 12:30:00,Augsburg,FC Heidenheim,TG Interval,1-3,0.6491390405138011,3.0,0.3158057071804678,0.9474171215414033
2026-01-31 14:30:00,Dortmund,FC Heidenheim,TG Interval,0-3,0.6480911472472921,3.0,0.3147578139139588,0.9442734417418763
2026-04-18 12:30:00,Werder Bremen,Hamburger SV,TG Interval,1-3,0.6480643452580395,3.0,0.31473101192470615,0.9441930357741184
2026-02-21 12:30:00,Mainz 05,Hamburger SV,TG Interval,1-3,0.6473896190296633,3.0,0.31405628569633,0.9421688570889899
2026-02-21 12:30:00,FC Cologne,Hoffenheim,TG Interval,0-3,0.647320994347624,3.0,0.3139876610142907,0.9419629830428722
2025-12-21 14:30:00,Mainz 05,St. Pauli,TG Interval,1-3,0.6466257342148287,3.0,0.3132924008814954,0.9398772026444862
2026-03-07 12:30:00,Freiburg,Leverkusen,TG Interval,0-3,0.6465053679790649,3.0,0.31317203464573157,0.9395161039371946
2025-12-13 17:30:00,Leverkusen,FC Cologne,TG Interval,0-3,0.6464631769016898,3.0,0.31312984356835644,0.9393895307050693
2026-02-28 12:30:00,Hamburger SV,RasenBallsport Leipzig,TG Interval,1-3,0.6459068556997768,3.0,0.3125735223664435,0.9377205670993303
