fixture_datetime,date,league,country,season,home,away,model_variant,run_asof_datetime,scope_country,scope_league,scope_season_start,scope_season_end,horizon_days,next_round_only,next_round_span_days,upcoming_rows_in,upcoming_rows_parsed,upcoming_rows_after_past,upcoming_rows_after_window,upcoming_rows_after_league,upcoming_rows_after_horizon,upcoming_rows_after_dedupe,upcoming_rows_after_next_round,upcoming_rows_after_filters,mu_home,mu_away,mu_home_raw,mu_away_raw,mu_goal_multiplier,mu_total,p_over25,p_under25,p_over_2_5,p_under_2_5,pred_ou25,odds_over25,odds_under25,odds_over_2_5,odds_under_2_5,EV_over25,EV_under25,p_btts_yes,p_btts_no,pred_btts,odds_btts_yes,odds_btts_no,EV_btts_yes,EV_btts_no,timing_usable,timing_home_usable,timing_away_usable,timing_home_matches,timing_away_matches,timing_home_goals_scored,timing_home_goals_conceded,timing_away_goals_scored,timing_away_goals_conceded,timing_early_share,timing_late_share,slow_start_flag,late_goal_flag,neff_sim_H,neff_sim_A,press_stats_n_H,press_stats_n_A,xg_stats_n_H,xg_stats_n_A,sterile_flag,assassin_flag,sterile_H,sterile_A,assassin_H,assassin_A,_backtest_date,fixture_date,date_actual,ft_home,ft_away,result
2025-11-12T23:30:00,2025-11-12,Serie A Brazil,Brazil,2025-2026,Atletico-MG,Fortaleza EC,full,2025-11-11T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,2.787661135196686,1.5904735624790192,1.6398006677627563,0.9355726838111876,1.7,4.378134697675705,0.8120849324305887,0.1879150675694113,0.8120849324305887,0.1879150675694113,OU25_OVER,,,,,,,0.7471546429692136,0.2528453570307863,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,11.656711779108116,13.501608802538728,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-12,2025-11-12,2025-11-12,3,3,
2025-11-15T21:30:00,2025-11-15,Serie A Brazil,Brazil,2025-2026,Sport Recife,Flamengo,full,2025-11-14T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,1.4937700688838955,2.9874319195747376,0.8786882758140564,1.757312893867493,1.7,4.481201988458634,0.8240136556377513,0.1759863443622487,0.8240136556377513,0.1759863443622487,OU25_OVER,,,,,,,0.7363784690847754,0.2636215309152245,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,6.342133830636488,5.546964296222893,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-15,2025-11-15,2025-11-15,1,5,
2025-11-16T00:00:00,2025-11-16,Serie A Brazil,Brazil,2025-2026,Santos,Palmeiras,full,2025-11-15T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.547608721256256,0.8554175972938537,0.9103580713272096,0.503186821937561,1.7,2.40302631855011,0.4310809856153204,0.5689190143846796,0.4310809856153204,0.5689190143846796,OU25_UNDER,,,,,,,0.4525820706026385,0.5474179293973614,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,5.028495085351029,11.60513679052348,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-16,2025-11-16,2025-11-16,1,0,
2025-11-16T22:00:00,2025-11-16,Serie A Brazil,Brazil,2025-2026,RB Bragantino,Atletico-MG,full,2025-11-15T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.861848211288452,0.4475195676088333,1.0952048301696775,0.2632468044757843,1.7,2.3093677788972853,0.4064395508983794,0.5935604491016206,0.4064395508983794,0.5935604491016206,OU25_UNDER,,,,,,,0.3047271380045734,0.6952728619954266,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,14.90796855776549,13.422813253632675,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-16,2025-11-16,2025-11-16,2,0,
2025-11-18T23:30:00,2025-11-18,Serie A Brazil,Brazil,2025-2026,Botafogo,Sport Recife,full,2025-11-17T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,3.1365863800048825,1.601730179786682,1.845050811767578,0.9421942234039308,1.7,4.738316559791564,0.8510834074037209,0.1489165925962791,0.8510834074037209,0.1489165925962791,OU25_OVER,,,,,,,0.7637750654300065,0.2362249345699935,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,6.730030174403972,13.251399576727094,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-18,2025-11-18,2025-11-18,3,2,
2025-11-19T22:30:00,2025-11-19,Serie A Brazil,Brazil,2025-2026,Palmeiras,Vitoria,full,2025-11-18T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,0.4933707445859909,0.1682512603700161,0.2902180850505829,0.0989713296294212,1.7,0.661622004956007,0.0296394541510969,0.9703605458489032,0.0296394541510969,0.9703605458489032,OU25_UNDER,,,,,,,0.0603073576592025,0.9396926423407976,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,14.637989835092837,7.403940403881321,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-19,2025-11-19,2025-11-19,0,0,
2025-11-20T00:00:00,2025-11-20,Serie A Brazil,Brazil,2025-2026,Fluminense,Flamengo,full,2025-11-19T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,1.8219716310501095,0.9759946525096892,1.0717480182647705,0.5741145014762878,1.7,2.797966283559799,0.5300578801068224,0.4699421198931776,0.5300578801068224,0.4699421198931776,OU25_OVER,,,,,,,0.5224098834758962,0.4775901165241037,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,4.956404907798605,14.11045686592376,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-20,2025-11-20,2025-11-20,2,1,
2025-11-20T00:00:00,2025-11-20,Serie A Brazil,Brazil,2025-2026,Santos,Mirassol,full,2025-11-19T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,1.890571427345276,1.0255291998386382,1.1121008396148682,0.6032524704933167,1.7,2.916100627183914,0.5577477643508305,0.4422522356491695,0.5577477643508305,0.4422522356491695,OU25_OVER,,,,,,,0.5445522578816494,0.4554477421183506,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,11.298111413994812,13.595017264349083,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-20,2025-11-20,2025-11-20,1,1,
2025-11-20T00:00:00,2025-11-20,Serie A Brazil,Brazil,2025-2026,Gremio,Vasco DA Gama,full,2025-11-19T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,1.7710286259651185,0.4863821595907211,1.0417815446853638,0.2861071527004242,1.7,2.25741078555584,0.3926343660767249,0.607365633923275,0.3926343660767249,0.607365633923275,OU25_UNDER,,,,,,,0.3196163578407999,0.6803836421592,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,13.890700473252483,13.73874821175266,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-20,2025-11-20,2025-11-20,2,0,
2025-11-20T19:00:00,2025-11-20,Serie A Brazil,Brazil,2025-2026,Juventude,Cruzeiro,full,2025-11-19T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,0.7572605043649673,1.6659338653087616,0.4454473555088043,0.979961097240448,1.7,2.423194369673729,0.4363378019122981,0.5636621980877019,0.4363378019122981,0.5636621980877019,OU25_UNDER,,,,,,,0.4306746066465099,0.5693253933534901,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,6.715764587446918,9.966950382319297,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-20,2025-11-20,2025-11-20,3,3,
2025-11-20T21:00:00,2025-11-20,Serie A Brazil,Brazil,2025-2026,Bahia,Fortaleza EC,full,2025-11-19T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,1.849860107898712,0.5028157204389572,1.0881530046463013,0.2957739531993866,1.7,2.352675828337669,0.4178756810835516,0.5821243189164483,0.4178756810835516,0.5821243189164483,OU25_UNDER,,,,,,,0.3330299066838482,0.6669700933161518,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,11.55518256649967,14.951581478141664,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-20,2025-11-20,2025-11-20,2,3,
2025-11-20T22:30:00,2025-11-20,Serie A Brazil,Brazil,2025-2026,Corinthians,Sao Paulo,full,2025-11-19T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,1.818371856212616,0.4663626551628113,1.06963050365448,0.2743309736251831,1.7,2.284734511375427,0.3999055921538522,0.6000944078461478,0.3999055921538522,0.6000944078461478,OU25_UNDER,,,,,,,0.3122315619750997,0.6877684380249003,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,14.72579098700002,14.404470676653554,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-20,2025-11-20,2025-11-20,3,1,
2025-11-21T00:00:00,2025-11-21,Serie A Brazil,Brazil,2025-2026,Ceara,Internacional,full,2025-11-20T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,2.217594850063324,0.6438030511140823,1.3044675588607788,0.3787076771259308,1.7,2.8613979011774062,0.5450308926064032,0.4549691073935967,0.5450308926064032,0.4549691073935967,OU25_OVER,,,,,,,0.4230272033806428,0.5769727966193572,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,14.003732295700662,14.125755920658325,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-21,2025-11-21,2025-11-21,1,2,
2025-11-22T22:30:00,2025-11-22,Serie A Brazil,Brazil,2025-2026,Botafogo,Gremio,full,2025-11-21T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,2.7910675764083863,0.4607483804225921,1.6418044567108154,0.271028459072113,1.7,3.2518159568309786,0.6306457179765889,0.3693542820234111,0.6306457179765889,0.3693542820234111,OU25_OVER,,,,,,,0.3465368004492497,0.6534631995507503,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,13.668255893560849,14.277057251889724,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-22,2025-11-22,2025-11-22,3,2,
2025-11-23T00:00:00,2025-11-23,Serie A Brazil,Brazil,2025-2026,Palmeiras,Fluminense,full,2025-11-22T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,0.4120937645435333,0.343738117814064,0.2424080967903137,0.2021988928318023,1.7,0.7558318823575974,0.0412839852857607,0.9587160147142392,0.0412839852857607,0.9587160147142392,OU25_UNDER,,,,,,,0.0982429991283975,0.9017570008716024,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,15.937788198820565,7.898944694685903,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-23,2025-11-23,2025-11-23,0,0,
2025-11-23T00:00:00,2025-11-23,Serie A Brazil,Brazil,2025-2026,Flamengo,RB Bragantino,full,2025-11-22T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,3.060014712810516,0.4418104499578476,1.8000086545944214,0.2598884999752044,1.7,3.501825162768364,0.679145758122198,0.320854241877802,0.679145758122198,0.320854241877802,OU25_OVER,,,,,,,0.3403838329500697,0.6596161670499303,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,14.019048697045466,5.18035241656466,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-23,2025-11-23,2025-11-23,3,0,
2025-11-23T19:00:00,2025-11-23,Serie A Brazil,Brazil,2025-2026,Bahia,Vasco DA Gama,full,2025-11-22T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,1.8046692848205568,0.4587220251560211,1.061570167541504,0.2698364853858948,1.7,2.2633913099765777,0.3942275251614205,0.6057724748385794,0.3942275251614205,0.6057724748385794,OU25_UNDER,,,,,,,0.3073774136741092,0.6926225863258908,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,14.530725975350238,14.426424426686117,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-23,2025-11-23,2025-11-23,1,0,
2025-11-23T19:00:00,2025-11-23,Serie A Brazil,Brazil,2025-2026,Sao Paulo,Juventude,full,2025-11-22T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,1.0891556203365325,0.7429415047168731,0.6406797766685486,0.4370244145393371,1.7,1.8320971250534053,0.2779884322976954,0.7220115677023046,0.2779884322976954,0.7220115677023046,OU25_UNDER,,,,,,,0.347864460225508,0.6521355397744919,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,12.879137245927508,15.090631030112014,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-23,2025-11-23,2025-11-23,2,1,
2025-11-23T21:30:00,2025-11-23,Serie A Brazil,Brazil,2025-2026,Sport Recife,Vitoria,full,2025-11-22T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,1.2392375349998477,0.9048638880252838,0.7289632558822632,0.5322728753089905,1.7,2.1441014230251314,0.3622624427931751,0.6377375572068249,0.3622624427931751,0.6377375572068249,OU25_UNDER,,,,,,,0.4229713797028344,0.5770286202971656,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,13.75342490489714,4.019609299609073,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-23,2025-11-23,2025-11-23,1,3,
2025-11-23T23:30:00,2025-11-23,Serie A Brazil,Brazil,2025-2026,Cruzeiro,Corinthians,full,2025-11-22T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,1.891109883785248,0.8103476077318191,1.1124175786972046,0.4766750633716583,1.7,2.701457491517067,0.5067275211024713,0.4932724788975287,0.5067275211024713,0.4932724788975287,OU25_OVER,,,,,,,0.4714999459300591,0.5285000540699409,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,16.08861584210748,8.220774684105182,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-23,2025-11-23,2025-11-23,3,0,
2025-11-24T22:00:00,2025-11-24,Serie A Brazil,Brazil,2025-2026,Mirassol,Ceara,full,2025-11-23T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,1.850751793384552,0.9224316120147704,1.0886775255203247,0.5426068305969238,1.7,2.7731834053993225,0.5241254889464693,0.4758745110535307,0.5241254889464693,0.4758745110535307,OU25_OVER,,,,,,,0.5077926678652238,0.4922073321347762,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,15.074756155947131,10.075101569897024,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-24,2025-11-24,2025-11-24,3,0,
2025-11-25T00:00:00,2025-11-25,Serie A Brazil,Brazil,2025-2026,Internacional,Santos,full,2025-11-24T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,1.830202496051788,0.3856249168515205,1.0765897035598757,0.2268381863832473,1.7,2.215827412903309,0.3815234951547667,0.6184765048452333,0.3815234951547667,0.6184765048452333,OU25_UNDER,,,,,,,0.2686566046533861,0.731343395346614,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,15.181896966107225,12.956741459331331,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-25,2025-11-25,2025-11-25,1,1,
2025-11-26T00:00:00,2025-11-26,Serie A Brazil,Brazil,2025-2026,Atletico-MG,Flamengo,full,2025-11-25T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,3,3,3,3,3,3,3,3,3,1.9929892063140868,1.4330247044563291,1.172346591949463,0.8429557085037231,1.7,3.426013910770416,0.6652428546242342,0.3347571453757658,0.6652428546242342,0.3347571453757658,OU25_OVER,,,,,,,0.6576426938513191,0.3423573061486809,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,4.273530537670906,15.28343645355038,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-26,2025-11-26,2025-11-26,1,1,
2025-11-26T00:00:00,2025-11-26,Serie A Brazil,Brazil,2025-2026,Gremio,Palmeiras,full,2025-11-25T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,3,3,3,3,3,3,3,3,3,1.7474005818367004,0.971852570772171,1.027882695198059,0.5716779828071594,1.7,2.7192531526088715,0.5110776374779606,0.4889223625220393,0.5110776374779606,0.4889223625220393,OU25_OVER,,,,,,,0.5133163189385826,0.4866836810614173,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,9.296039506998229,13.97554448779714,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-26,2025-11-26,2025-11-26,3,2,
2025-11-26T22:00:00,2025-11-26,Serie A Brazil,Brazil,2025-2026,RB Bragantino,Fortaleza EC,full,2025-11-25T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,3,3,3,3,3,3,3,3,3,1.1647272825241088,0.816731721162796,0.685133695602417,0.4804304242134094,1.7,1.9814590036869049,0.3183051787091054,0.6816948212908945,0.3183051787091054,0.6816948212908945,OU25_UNDER,,,,,,,0.3839867374782227,0.6160132625217773,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,13.74797113950879,14.801415648157867,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-26,2025-11-26,2025-11-26,0,1,
2025-11-27T23:30:00,2025-11-27,Serie A Brazil,Brazil,2025-2026,Fluminense,Sao Paulo,full,2025-11-26T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,1.404351443052292,0.5207036912441253,0.826089084148407,0.3062962889671325,1.7,1.925055134296417,0.3030475956525257,0.6969524043474742,0.3030475956525257,0.6969524043474742,OU25_UNDER,,,,,,,0.3062391355141766,0.6937608644858234,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,14.707131300739292,15.05348382645358,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-27,2025-11-27,2025-11-27,6,0,
2025-11-28T22:00:00,2025-11-28,Serie A Brazil,Brazil,2025-2026,Juventude,Bahia,full,2025-11-27T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.9616823315620424,1.0131730735301971,1.1539307832717896,0.595984160900116,1.7,2.97485540509224,0.5711459733792152,0.4288540266207847,0.5711459733792152,0.4288540266207847,OU25_OVER,,,,,,,0.5473680485824367,0.4526319514175633,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,14.300725136606149,13.261456880683278,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-28,2025-11-28,2025-11-28,1,1,
2025-11-28T22:30:00,2025-11-28,Serie A Brazil,Brazil,2025-2026,Vasco DA Gama,Internacional,full,2025-11-27T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,2.303111541271209,0.5691894441843033,1.3547714948654177,0.3348173201084137,1.7,2.872300985455513,0.5475707342172308,0.4524292657827692,0.5475707342172308,0.4524292657827692,OU25_OVER,,,,,,,0.3906372296710269,0.6093627703289731,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,15.173011052798888,15.18735348776877,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-28,2025-11-28,2025-11-28,5,1,
2025-11-29T00:00:00,2025-11-29,Serie A Brazil,Brazil,2025-2026,Santos,Sport Recife,full,2025-11-28T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.497751647233963,0.7372600495815277,0.8810303807258606,0.433682382106781,1.7,2.2350116968154907,0.3866581604023131,0.6133418395976868,0.3866581604023131,0.6133418395976868,OU25_UNDER,,,,,,,0.4049355019818729,0.595064498018127,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,5.235660142799073,13.810079287729424,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-29,2025-11-29,2025-11-29,3,0,
2025-11-29T19:00:00,2025-11-29,Serie A Brazil,Brazil,2025-2026,Vitoria,Mirassol,full,2025-11-28T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,2,2,2,2,2,2,2,2,2,1.0073611080646514,1.1811983346939086,0.5925653576850891,0.6948225498199463,1.7,2.18855944275856,0.3742169051763667,0.6257830948236334,0.3742169051763667,0.6257830948236334,OU25_UNDER,,,,,,,0.439985967533206,0.5600140324667939,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,10.476696900184397,14.847024200488152,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-29,2025-11-29,2025-11-29,2,0,
2025-11-30T00:00:00,2025-11-30,Serie A Brazil,Brazil,2025-2026,Ceara,Cruzeiro,full,2025-11-29T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,3,3,3,3,3,3,3,3,3,1.5655379831790923,1.105053561925888,0.9209046959877014,0.6500315070152283,1.7,2.6705915451049806,0.4991433887621223,0.5008566112378777,0.4991433887621223,0.5008566112378777,OU25_UNDER,,,,,,,0.5290425715927196,0.4709574284072804,BTTS_YES,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,9.169866245565524,14.28630877986504,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-30,2025-11-30,2025-11-30,1,1,
2025-11-30T19:00:00,2025-11-30,Serie A Brazil,Brazil,2025-2026,Corinthians,Botafogo,full,2025-11-29T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,3,3,3,3,3,3,3,3,3,1.34471298456192,0.5191489160060883,0.7910076379776001,0.305381715297699,1.7,1.8638619005680084,0.2865336621650304,0.7134663378349696,0.2865336621650304,0.7134663378349696,OU25_UNDER,,,,,,,0.299431349744544,0.700568650255456,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,14.938068545902052,15.723130884497357,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-30,2025-11-30,2025-11-30,2,2,
2025-11-30T21:30:00,2025-11-30,Serie A Brazil,Brazil,2025-2026,Fortaleza EC,Atletico-MG,full,2025-11-29T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,3,3,3,3,3,3,3,3,3,1.5678643703460693,0.7237378925085067,0.9222731590270996,0.4257281720638275,1.7,2.291602262854576,0.4017321684773051,0.5982678315226948,0.4017321684773051,0.5982678315226948,OU25_UNDER,,,,,,,0.4076781471598773,0.5923218528401226,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,15.522362634102024,14.64819230519296,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-11-30,2025-11-30,2025-11-30,1,0,
2025-12-02T22:00:00,2025-12-02,Serie A Brazil,Brazil,2025-2026,Vasco DA Gama,Mirassol,full,2025-12-01T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,1,1,1,1,1,1,1,1,1,1.5787653267383577,0.5725921362638473,0.9286854863166808,0.3368189036846161,1.7,2.1513574630022045,0.3642154355826419,0.6357845644173581,0.3642154355826419,0.6357845644173581,OU25_UNDER,,,,,,,0.3460351569094435,0.6539648430905565,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,12.134459681345373,16.320792991148732,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-02,2025-12-02,2025-12-02,0,2,
2025-12-03T00:00:00,2025-12-03,Serie A Brazil,Brazil,2025-2026,Gremio,Fluminense,full,2025-12-02T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,2.233322966098785,0.5379891663789749,1.313719391822815,0.316464215517044,1.7,2.7713121324777603,0.5236573160096487,0.4763426839903513,0.5236573160096487,0.4763426839903513,OU25_OVER,,,,,,,0.371486886888752,0.628513113111248,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,15.479776870091175,15.455174164622871,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-03,2025-12-03,2025-12-03,1,2,
2025-12-03T22:00:00,2025-12-03,Serie A Brazil,Brazil,2025-2026,Fortaleza EC,Corinthians,full,2025-12-02T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,1.1668030858039855,0.8122965484857559,0.6863547563552856,0.4778214991092682,1.7,1.9790996342897411,0.3176666286744428,0.6823333713255572,0.3176666286744428,0.6823333713255572,OU25_UNDER,,,,,,,0.3829952603173768,0.6170047396826231,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,16.540197077494046,15.991076584531111,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-03,2025-12-03,2025-12-03,2,1,
2025-12-03T22:00:00,2025-12-03,Serie A Brazil,Brazil,2025-2026,RB Bragantino,Vitoria,full,2025-12-02T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,0.985652720928192,0.5844344794750214,0.5797957181930542,0.3437849879264831,1.7,1.5700872004032136,0.2089409465341627,0.7910590534658373,0.2089409465341627,0.7910590534658373,OU25_UNDER,,,,,,,0.2774104809393888,0.7225895190606111,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.1666666666666666,0,0,16.57274122401697,13.66026705174362,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-03,2025-12-03,2025-12-03,4,0,
2025-12-03T22:30:00,2025-12-03,Serie A Brazil,Brazil,2025-2026,Juventude,Santos,full,2025-12-02T23:59:59.999999,,,2025-08-01,2026-07-01,7,1,3,6,6,6,6,6,6,6,6,6,1.8095547080039975,0.5498446822166443,1.0644439458847046,0.3234380483627319,1.7,2.3593993902206423,0.4196453972650267,0.5803546027349733,0.4196453972650267,0.5803546027349733,OU25_UNDER,,,,,,,0.3537104951263556,0.6462895048736443,BTTS_NO,,,,,0,0,0,0,0,0,0,0,0,0.3333333333333332,0.1666666666666666,0,0,14.73715618689884,12.625681955375384,10.0,10.0,10.0,10.0,0,0,0,0,0,0,2025-12-03,2025-12-03,2025-12-03,0,3,
