fixture_datetime,league,home,away,market,odds,p_model,ev,ev_min_req,score,eligible,reasons,mu_total,is_low_scoring,selected
2025-09-14T15:15:00,Ligue 1,Stade Brestois 29,Paris FC,OU25_UNDER,,0.4087359328396557,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.1500282045513304,0,False
2025-09-14T15:15:00,Ligue 1,Stade Brestois 29,Paris FC,BTTS_YES,,0.6255102499984347,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.1500282045513304,0,False
2025-09-14T15:15:00,Ligue 1,Stade Brestois 29,Paris FC,BTTS_NO,,0.3744897500015652,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.1500282045513304,0,False
2025-09-14T15:15:00,Ligue 1,Strasbourg,Le Havre,OU25_OVER,,0.4868005063721541,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.6645118967380816,0,False
2025-09-14T15:15:00,Ligue 1,Strasbourg,Le Havre,OU25_UNDER,,0.5131994936278459,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.6645118967380816,0,False
2025-09-14T15:15:00,Ligue 1,Strasbourg,Le Havre,BTTS_YES,,0.5275332560122036,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.6645118967380816,0,False
2025-09-14T15:15:00,Ligue 1,Strasbourg,Le Havre,BTTS_NO,,0.4724667439877964,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.6645118967380816,0,False
2025-09-14T18:45:00,Ligue 1,Rennes,Lyon,OU25_OVER,,0.451145285566815,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.512704047059751,0,False
2025-09-14T18:45:00,Ligue 1,Rennes,Lyon,OU25_UNDER,,0.548854714433185,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.512704047059751,0,False
2025-09-14T18:45:00,Ligue 1,Rennes,Lyon,BTTS_YES,,0.4992843401111262,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.512704047059751,0,False
