fixture_datetime,league,home,away,market,odds,p_model,ev,ev_min_req,score,eligible,reasons,mu_total,is_low_scoring,selected
2026-02-21T17:00:00,Serie B,Carrarese,Monza,BTTS_YES,,0.3914850726417219,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.9658790826797483,1,False
2026-02-21T17:00:00,Serie B,Carrarese,Monza,BTTS_NO,,0.6085149273582782,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.9658790826797483,1,False
2026-02-21T17:00:00,Serie B,Cesena,Spezia,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.7261070609092712,1,False
2026-02-21T17:00:00,Serie B,Cesena,Spezia,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.7261070609092712,1,False
2026-02-21T17:00:00,Serie B,Cesena,Spezia,BTTS_YES,,0.3338216377845471,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.7261070609092712,1,False
2026-02-21T17:00:00,Serie B,Cesena,Spezia,BTTS_NO,,0.6661783622154529,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.7261070609092712,1,False
2026-02-21T17:00:00,Serie B,Entella,Catanzaro,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),2.102987825870514,1,False
2026-02-21T17:00:00,Serie B,Entella,Catanzaro,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),2.102987825870514,1,False
2026-02-21T17:00:00,Serie B,Entella,Catanzaro,BTTS_YES,,0.4136552518925786,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),2.102987825870514,1,False
2026-02-21T17:00:00,Serie B,Entella,Catanzaro,BTTS_NO,,0.5863447481074213,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),2.102987825870514,1,False
2026-02-21T17:00:00,Serie B,Frosinone,Empoli,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.8824464082717896,1,False
2026-02-21T17:00:00,Serie B,Frosinone,Empoli,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.8824464082717896,1,False
2026-02-21T17:00:00,Serie B,Frosinone,Empoli,BTTS_YES,,0.3710638845241672,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.8824464082717896,1,False
2026-02-21T17:00:00,Serie B,Frosinone,Empoli,BTTS_NO,,0.6289361154758328,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.8824464082717896,1,False
2026-02-21T17:00:00,Serie B,Mantova,Sampdoria,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.7380091547966003,1,False
2026-02-21T17:00:00,Serie B,Mantova,Sampdoria,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.7380091547966003,1,False
2026-02-21T17:00:00,Serie B,Mantova,Sampdoria,BTTS_YES,,0.33690492283383183,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.7380091547966003,1,False
2026-02-21T17:00:00,Serie B,Mantova,Sampdoria,BTTS_NO,,0.6630950771661681,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.7380091547966003,1,False
2026-02-21T17:00:00,Serie B,Padova,Bari 1908,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G2_FAIL_LOW_MU_TOTAL|G4_FAIL_LOW_EV(-1.000<0.040),1.5980916619300842,1,False
2026-02-21T17:00:00,Serie B,Padova,Bari 1908,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G2_FAIL_LOW_MU_TOTAL|G4_FAIL_LOW_EV(-1.000<0.020),1.5980916619300842,1,False
2026-02-21T17:00:00,Serie B,Padova,Bari 1908,BTTS_YES,,0.30221771084498256,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G2_FAIL_LOW_MU_TOTAL|G4_FAIL_LOW_EV(nan<0.040),1.5980916619300842,1,False
2026-02-21T17:00:00,Serie B,Padova,Bari 1908,BTTS_NO,,0.6977822891550174,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G2_FAIL_LOW_MU_TOTAL|G4_FAIL_LOW_EV(nan<0.040),1.5980916619300842,1,False
2026-02-21T17:00:00,Serie B,Palermo,Sudtirol,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.721730351448059,1,False
2026-02-21T17:00:00,Serie B,Palermo,Sudtirol,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.721730351448059,1,False
